fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]N,0.9938721373708128,0.08960935612532478,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.0634639996541997,0.09850804421676837,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
[*]N1CCCCC1,1.1450242102960335,0.10962704497414767,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.2527611094079012,0.10596372793134032,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,0.9677472515650042,0.09789994685463539,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.038324669751916,0.07420637816341415,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.1145508685463008,0.10361794154223307,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.0422635490850234,0.07011680233254099,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.3646158666593748,0.11422683368765756,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.295619226939416,0.0947771134406657,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.2106907209297568,0.10648162282362536,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.2350987759375864,0.08290157753424997,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
