fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.7790895337679355,0.9194671916000863,5.3467550000000035,0.20818658249651512,321.44000000000005,overall
[*]C(C)(C)C,1.1912859416440147,0.18405644310928998,1.405834999999999,0.1398514146664622,57.116,overall
[*]C(C)C,1.1545087460134067,0.13371842808211984,1.1237349999999993,0.08487847210168066,43.089,overall
[*]C(F)(F)F,1.2418008300532832,0.15746405039710226,1.0758599999999994,0.16187794102185057,69.00500000000001,overall
[*]C12CC3CC(CC(C2)C3)C1,1.4751419861091388,0.23195334914741617,2.576134999999999,0.13985141466646359,135.23,overall
[*]C1CCC2(CCCC2)CC1,1.6239125593214567,0.22627215315694452,3.2183350000000006,0.08487847210168181,137.246,overall
[*]C1CCCCC1,1.3487040398227736,0.13424632230640726,2.048034999999998,0.08487847210168056,83.15400000000001,overall
[*]C1CCCCCCC1,1.4709399680288957,0.16071659811604538,2.8282349999999994,0.08487847210168156,111.20800000000001,overall
[*]C1CCCCCCCCC1,1.5945264982884226,0.20516093560734033,3.6084350000000014,0.08487847210168209,139.262,overall
[*]CCCCCC,1.302465828149802,0.17352066025138205,2.2450099999999984,0.13646689554228186,85.17,overall
[*]CCCCCCCC,1.4066289923177897,0.21698488168331118,3.02521,0.13646689554228247,113.224,overall
[*]CCCCCCCCCC,1.5058073050780736,0.2676282881205986,3.805410000000002,0.1364668955422818,141.27800000000002,overall
[*]N,1.0858888292956255,0.15779557533983854,-0.47574499999999986,0.18905610271473428,16.023,overall
[*]N1CCCCC1,1.3566782781911795,0.15352963474984377,0.9919049999999994,0.1794730663710619,84.14200000000001,overall
[*]O,1.048796940004277,0.11425538453966011,-0.3448650000000002,0.24390879933847615,17.007,overall
[*]OC,1.0677403704159416,0.1131371257009509,0.08130500000000014,0.1943504525200208,31.034,overall
[*]c1ccccc1,1.2569391866122923,0.15066247732129887,1.5535349999999988,0.2604590063209252,77.106,overall
[*]c1ccncc1,1.2013037725708848,0.146515893320926,0.9485349999999995,0.2604590063209255,78.09399999999998,overall
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.1558762632056385,0.11440263003908419,5.339600000000006,0.25115786093831477,321.44000000000005,metal_catalyst
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,2.4023028043302324,0.9531987751316449,5.353910000000001,0.168240928102792,321.44000000000005,organocatalyst
[*]C(C)(C)C,1.0622328563804069,0.14066926755419076,1.4286099999999973,0.1540175491443913,57.116,metal_catalyst
[*]C(C)(C)C,1.320339026907623,0.12132332784826935,1.3830600000000006,0.12812462856314769,57.116,organocatalyst
[*]C(C)C,1.0818210155425714,0.12533606451313584,1.124909999999998,0.10483265447580922,43.089,metal_catalyst
[*]C(C)C,1.227196476484242,0.10147766986853349,1.1225600000000004,0.06493258384235505,43.089,organocatalyst
[*]C(F)(F)F,1.1580361721332664,0.13181590585456823,1.1088899999999986,0.19720469033187077,69.00500000000001,metal_catalyst
[*]C(F)(F)F,1.3255654879733003,0.13920183608553993,1.04283,0.11834885391173948,69.00500000000001,organocatalyst
[*]C12CC3CC(CC(C2)C3)C1,1.327132649960736,0.13690923267561278,2.598909999999998,0.15401754914439264,135.23,metal_catalyst
[*]C12CC3CC(CC(C2)C3)C1,1.6231513222575416,0.2148416092962743,2.55336,0.12812462856314902,135.23,organocatalyst
[*]C1CCC2(CCCC2)CC1,1.5749370413862875,0.2224718166333453,3.219510000000001,0.10483265447581093,137.246,metal_catalyst
[*]C1CCC2(CCCC2)CC1,1.672888077256626,0.2307878411696401,3.2171600000000007,0.06493258384235533,137.246,organocatalyst
[*]C1CCCCC1,1.328000489585368,0.13165025869738115,2.049209999999996,0.10483265447580906,83.15400000000001,metal_catalyst
[*]C1CCCCC1,1.3694075900601792,0.14057839671975758,2.04686,0.06493258384235516,83.15400000000001,organocatalyst
[*]C1CCCCCCC1,1.4319083643643806,0.13423111247405237,2.8294099999999993,0.1048326544758106,111.20800000000001,metal_catalyst
[*]C1CCCCCCC1,1.5099715716934108,0.18200593018214903,2.82706,0.06493258384235524,111.20800000000001,organocatalyst
[*]C1CCCCCCCCC1,1.5302847299177942,0.1724518816085083,3.609610000000002,0.1048326544758114,139.262,metal_catalyst
[*]C1CCCCCCCCC1,1.658768266659051,0.2234905469504152,3.607260000000001,0.06493258384235548,139.262,organocatalyst
[*]CCCCCC,1.2147205988240928,0.15558723348459716,2.2563099999999965,0.1277560909615618,85.17,metal_catalyst
[*]CCCCCC,1.390211057475511,0.14915613770978167,2.2337100000000003,0.15069936555200975,85.17,organocatalyst
[*]CCCCCCCC,1.2806824140844602,0.1600184714457353,3.03651,0.1277560909615618,113.224,metal_catalyst
[*]CCCCCCCC,1.532575570551119,0.19631673005492975,3.01391,0.15069936555201055,113.224,organocatalyst
[*]CCCCCCCCCC,1.3317676684415523,0.15998764786644057,3.8167100000000027,0.12775609096155988,141.27800000000002,metal_catalyst
[*]CCCCCCCCCC,1.6798469417145951,0.24145687026992044,3.794110000000001,0.1506993655520107,141.27800000000002,organocatalyst
[*]N,1.0516947008632598,0.10413958102069314,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.1200829577279912,0.19779315484681653,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
