fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]C(F)(F)F,1.1503507450928117,0.08481299018461924,1.1088899999999986,0.19720469033187077,69.00500000000001,metal_catalyst
[*]C(F)(F)F,1.0523146148486604,0.09221946524076081,1.04283,0.11834885391173948,69.00500000000001,organocatalyst
[*]C12CC3CC(CC(C2)C3)C1,1.1111516498402694,0.0917010703590057,2.598909999999998,0.15401754914439264,135.23,metal_catalyst
[*]C12CC3CC(CC(C2)C3)C1,1.2637762046793861,0.1527740819607216,2.55336,0.12812462856314902,135.23,organocatalyst
[*]C1CCC2(CCCC2)CC1,1.091732111172016,0.12178082724263911,3.219510000000001,0.10483265447581093,137.246,metal_catalyst
[*]C1CCC2(CCCC2)CC1,1.2047408002840911,0.16305433299960626,3.2171600000000007,0.06493258384235533,137.246,organocatalyst
[*]C1CCCCC1,1.0035615248008158,0.08888063367277213,2.049209999999996,0.10483265447580906,83.15400000000001,metal_catalyst
[*]C1CCCCC1,1.1519068422372576,0.11807248381879791,2.04686,0.06493258384235516,83.15400000000001,organocatalyst
[*]C1CCCCCCC1,1.0368444981567875,0.10943014237767207,2.8294099999999993,0.1048326544758106,111.20800000000001,metal_catalyst
[*]C1CCCCCCC1,1.1698107982496189,0.14245933779264228,2.82706,0.06493258384235524,111.20800000000001,organocatalyst
[*]C1CCCCCCCCC1,1.0828080716741524,0.12582241120354773,3.609610000000002,0.1048326544758114,139.262,metal_catalyst
[*]C1CCCCCCCCC1,1.1842322370072031,0.1616891678736164,3.607260000000001,0.06493258384235548,139.262,organocatalyst
[*]CCCCCC,1.1138871206156533,0.09995327190250436,2.2563099999999965,0.1277560909615618,85.17,metal_catalyst
[*]CCCCCC,1.1946542371614937,0.13690319364810588,2.2337100000000003,0.15069936555200975,85.17,organocatalyst
[*]CCCCCCCC,1.1655567382438552,0.11462778308268286,3.03651,0.1277560909615618,113.224,metal_catalyst
[*]CCCCCCCC,1.2363612036384932,0.16009345852484883,3.01391,0.15069936555201055,113.224,organocatalyst
[*]CCCCCCCCCC,1.2253524595717953,0.13817760955668695,3.8167100000000027,0.12775609096155988,141.27800000000002,metal_catalyst
[*]CCCCCCCCCC,1.2702767645892181,0.17698554241993458,3.794110000000001,0.1506993655520107,141.27800000000002,organocatalyst
[*]N,1.1781832046354375,0.08860157237724374,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.1871657261900295,0.13568897504714392,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
[*]N1CCCCC1,1.0442457690767362,0.09455430503157836,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.2223013026441871,0.14499594536984653,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.1331828266684012,0.09101870440796415,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.1702085297156144,0.17815018181507988,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0609309946606447,0.08842325340293368,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.0492782756760486,0.08369890221542978,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.054652191082234,0.07597906794088793,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.1516886974001037,0.13034742194851162,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.0831598312251507,0.06831870016959629,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.217683548958469,0.12924591997642085,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
