fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]C1CCCCC1,1.4877866548966474,0.30964045249580247,2.04686,0.06493258384235516,83.15400000000001,organocatalyst
[*]C1CCCCCCC1,1.4802376679850728,0.3133418698991196,2.8294099999999993,0.1048326544758106,111.20800000000001,metal_catalyst
[*]C1CCCCCCC1,1.6855793539380586,0.4233644998726052,2.82706,0.06493258384235524,111.20800000000001,organocatalyst
[*]C1CCCCCCCCC1,1.8344874917034222,0.6265668307500781,3.609610000000002,0.1048326544758114,139.262,metal_catalyst
[*]C1CCCCCCCCC1,1.8844566537992073,0.5629079469323234,3.607260000000001,0.06493258384235548,139.262,organocatalyst
[*]CCCCCC,1.1436802169423042,0.22246622998926904,2.2563099999999965,0.1277560909615618,85.17,metal_catalyst
[*]CCCCCC,1.4995705872600302,0.3022451786537065,2.2337100000000003,0.15069936555200975,85.17,organocatalyst
[*]CCCCCCCC,1.200140874706559,0.2369971030556786,3.03651,0.1277560909615618,113.224,metal_catalyst
[*]CCCCCCCC,1.6820495687177772,0.4177090726408434,3.01391,0.15069936555201055,113.224,organocatalyst
[*]CCCCCCCCCC,1.2565033775500707,0.2471601982604973,3.8167100000000027,0.12775609096155988,141.27800000000002,metal_catalyst
[*]CCCCCCCCCC,1.8808906982240365,0.5741613699549549,3.794110000000001,0.1506993655520107,141.27800000000002,organocatalyst
[*]N,1.100318201700404,0.13692916204683014,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.1941664845177173,0.3203482089547618,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
[*]N1CCCCC1,1.2376615039076126,0.21808557103615753,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.6189340612661713,0.4728577787112969,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.1037034121889457,0.11713740030743815,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.130925654744163,0.16720897189934336,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,0.9928084193109317,0.15487809252712623,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.1044822132595635,0.1607120225392282,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.0599369958223168,0.1956882407058832,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.4287595961872401,0.2708931731956711,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.0590029187317165,0.16722706292923212,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.4065679685553552,0.2995150825033677,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
