fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,2.160368771292613,1.0043192744333551,5.3467550000000035,0.20818658249651512,321.44000000000005,overall
[*]C(C)(C)C,1.2500287605677862,0.113242760249865,1.405834999999999,0.1398514146664622,57.116,overall
[*]C(C)C,1.2117706608291092,0.10353337522589329,1.1237349999999993,0.08487847210168066,43.089,overall
[*]C(F)(F)F,1.207555720582508,0.08419456159171969,1.0758599999999994,0.16187794102185057,69.00500000000001,overall
[*]C12CC3CC(CC(C2)C3)C1,1.6417412315337672,0.3491693830770153,2.576134999999999,0.13985141466646359,135.23,overall
[*]C1CCC2(CCCC2)CC1,1.6219347380958447,0.3269679113236159,3.2183350000000006,0.08487847210168181,137.246,overall
[*]C1CCCCC1,1.3801619828733958,0.19799930390545933,2.048034999999998,0.08487847210168056,83.15400000000001,overall
[*]C1CCCCCCC1,1.531776900455704,0.28236162522432123,2.8282349999999994,0.08487847210168156,111.20800000000001,overall
[*]C1CCCCCCCCC1,1.7276756730053893,0.39494025416598133,3.6084350000000014,0.08487847210168209,139.262,overall
[*]CCCCCC,1.4128165850338361,0.21484979163878554,2.2450099999999984,0.13646689554228186,85.17,overall
[*]CCCCCCCC,1.5719675426710151,0.3377859122097266,3.02521,0.13646689554228247,113.224,overall
[*]CCCCCCCCCC,1.746034001751165,0.49461699992341307,3.805410000000002,0.1364668955422818,141.27800000000002,overall
[*]N,1.007358745647125,0.11957513385858859,-0.47574499999999986,0.18905610271473428,16.023,overall
[*]N1CCCCC1,1.274402700520071,0.1702855289740983,0.9919049999999994,0.1794730663710619,84.14200000000001,overall
[*]O,0.9776670674555236,0.11162201323521138,-0.3448650000000002,0.24390879933847615,17.007,overall
[*]OC,1.0530189237573144,0.07251296204386207,0.08130500000000014,0.1943504525200208,31.034,overall
[*]c1ccccc1,1.3476803345430057,0.1375267523849317,1.5535349999999988,0.2604590063209252,77.106,overall
[*]c1ccncc1,1.2449539932604958,0.13626509846746337,0.9485349999999995,0.2604590063209255,78.09399999999998,overall
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.5297674781272197,0.27188947183539613,5.339600000000006,0.25115786093831477,321.44000000000005,metal_catalyst
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,2.7909700644580067,1.0824874703958867,5.353910000000001,0.168240928102792,321.44000000000005,organocatalyst
[*]C(C)(C)C,1.2062234307107325,0.1142509958465439,1.4286099999999973,0.1540175491443913,57.116,metal_catalyst
[*]C(C)(C)C,1.2938340904248398,0.09876840660302896,1.3830600000000006,0.12812462856314769,57.116,organocatalyst
[*]C(C)C,1.1921865303262948,0.10062308015694685,1.124909999999998,0.10483265447580922,43.089,metal_catalyst
[*]C(C)C,1.2313547913319236,0.10794455070090342,1.1225600000000004,0.06493258384235505,43.089,organocatalyst
[*]C(F)(F)F,1.1959994362560755,0.08030539397410431,1.1088899999999986,0.19720469033187077,69.00500000000001,metal_catalyst
[*]C(F)(F)F,1.2191120049089403,0.09066066093474533,1.04283,0.11834885391173948,69.00500000000001,organocatalyst
[*]C12CC3CC(CC(C2)C3)C1,1.4715670477309082,0.23082561779589478,2.598909999999998,0.15401754914439264,135.23,metal_catalyst
[*]C12CC3CC(CC(C2)C3)C1,1.8119154153366257,0.3738325017604353,2.55336,0.12812462856314902,135.23,organocatalyst
[*]C1CCC2(CCCC2)CC1,1.4850324262545018,0.2152312286768602,3.219510000000001,0.10483265447581093,137.246,metal_catalyst
[*]C1CCC2(CCCC2)CC1,1.7588370499371877,0.37110751508025674,3.2171600000000007,0.06493258384235533,137.246,organocatalyst
[*]C1CCCCC1,1.2955369591880135,0.13900352130332175,2.049209999999996,0.10483265447580906,83.15400000000001,metal_catalyst
[*]C1CCCCC1,1.4647870065587782,0.21800740545687491,2.04686,0.06493258384235516,83.15400000000001,organocatalyst
[*]C1CCCCCCC1,1.4047890556046576,0.1742716280550254,2.8294099999999993,0.1048326544758106,111.20800000000001,metal_catalyst
[*]C1CCCCCCC1,1.6587647453067504,0.31954481561612164,2.82706,0.06493258384235524,111.20800000000001,organocatalyst
[*]C1CCCCCCCCC1,1.5740361875961268,0.2783284196861557,3.609610000000002,0.1048326544758114,139.262,metal_catalyst
[*]C1CCCCCCCCC1,1.8813151584146517,0.4465019684505215,3.607260000000001,0.06493258384235548,139.262,organocatalyst
[*]CCCCCC,1.3124002981809617,0.13445146076163964,2.2563099999999965,0.1277560909615618,85.17,metal_catalyst
[*]CCCCCC,1.5132328718867103,0.23867338336976518,2.2337100000000003,0.15069936555200975,85.17,organocatalyst
[*]CCCCCCCC,1.3904230749856423,0.16398985098334912,3.03651,0.1277560909615618,113.224,metal_catalyst
[*]CCCCCCCC,1.753512010356388,0.37515703545857626,3.01391,0.15069936555201055,113.224,organocatalyst
[*]CCCCCCCCCC,1.4598762071855784,0.1884324465099169,3.8167100000000027,0.12775609096155988,141.27800000000002,metal_catalyst
[*]CCCCCCCCCC,2.0321917963167517,0.5468075840487716,3.794110000000001,0.1506993655520107,141.27800000000002,organocatalyst
[*]N,0.9362853092540975,0.07124577137773686,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.078432182040152,0.11782931791439111,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
