fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]N1CCCCC1,1.219576994652078,0.1903694799674443,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.3951646972411145,0.24471544001733841,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.2049612241869505,0.15742903990666765,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.3493473450364253,0.3960983518757851,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0735485029529954,0.112246303175226,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.1868134544224662,0.1872059284262459,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.163629514518358,0.13115747625261742,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.3136848069389067,0.2711439115459644,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.2075174324039586,0.11531518361485553,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.5391002085645382,0.33370392198444065,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
