fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]C(C)(C)C,1.209926313809111,0.07983141120210145,1.3830600000000006,0.12812462856314769,57.116,organocatalyst
[*]C(C)C,1.1301664116294905,0.0869800236671287,1.124909999999998,0.10483265447580922,43.089,metal_catalyst
[*]C(C)C,1.1753924257000974,0.07737148573103791,1.1225600000000004,0.06493258384235505,43.089,organocatalyst
[*]C(F)(F)F,1.1124772258872937,0.0669412153566175,1.1088899999999986,0.19720469033187077,69.00500000000001,metal_catalyst
[*]C(F)(F)F,1.203589658000825,0.06783624291282679,1.04283,0.11834885391173948,69.00500000000001,organocatalyst
[*]C12CC3CC(CC(C2)C3)C1,1.3892178058402613,0.14134128765480605,2.598909999999998,0.15401754914439264,135.23,metal_catalyst
[*]C12CC3CC(CC(C2)C3)C1,1.4882956765937623,0.14521223041435,2.55336,0.12812462856314902,135.23,organocatalyst
[*]C1CCC2(CCCC2)CC1,1.6900186305999494,0.6250893220401853,3.219510000000001,0.10483265447581093,137.246,metal_catalyst
[*]C1CCC2(CCCC2)CC1,1.466991607067722,0.12660416963937657,3.2171600000000007,0.06493258384235533,137.246,organocatalyst
[*]C1CCCCC1,1.2920128183816293,0.102052324986867,2.049209999999996,0.10483265447580906,83.15400000000001,metal_catalyst
[*]C1CCCCC1,1.302516508296346,0.0933541034096883,2.04686,0.06493258384235516,83.15400000000001,organocatalyst
[*]C1CCCCCCC1,1.4517184803294227,0.15903506306689363,2.8294099999999993,0.1048326544758106,111.20800000000001,metal_catalyst
[*]C1CCCCCCC1,1.4131784206223117,0.11079884447035068,2.82706,0.06493258384235524,111.20800000000001,organocatalyst
[*]C1CCCCCCCCC1,1.620778642958728,0.22294276687758147,3.609610000000002,0.1048326544758114,139.262,metal_catalyst
[*]C1CCCCCCCCC1,1.5373574891798982,0.13102279055032875,3.607260000000001,0.06493258384235548,139.262,organocatalyst
[*]CCCCCC,1.267328163939514,0.10213965008743403,2.2563099999999965,0.1277560909615618,85.17,metal_catalyst
[*]CCCCCC,1.3108705519878083,0.0772042885941517,2.2337100000000003,0.15069936555200975,85.17,organocatalyst
[*]CCCCCCCC,1.3347225146889374,0.11007955143012405,3.03651,0.1277560909615618,113.224,metal_catalyst
[*]CCCCCCCC,1.4362231265381138,0.09620850124745554,3.01391,0.15069936555201055,113.224,organocatalyst
[*]CCCCCCCCCC,1.4042232394728171,0.13019000466250832,3.8167100000000027,0.12775609096155988,141.27800000000002,metal_catalyst
[*]CCCCCCCCCC,1.5771502213060622,0.12260737595092074,3.794110000000001,0.1506993655520107,141.27800000000002,organocatalyst
[*]N,0.9585464780824664,0.08303010406806129,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.0693631092096427,0.15712878729436708,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
[*]N1CCCCC1,1.204682155843935,0.1074929460002438,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.2203304976870548,0.0951371540552173,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,0.9155119089850523,0.09310412195556277,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.040976941986926,0.0907426272358149,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0156958288584426,0.10069339100827294,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.0522823545465578,0.052516105282480116,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.2121219806637904,0.0777659621393051,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
