fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.3312415973053295,0.12846745652773459,5.3467550000000035,0.20818658249651512,321.44000000000005,overall
[*]C(C)(C)C,1.176831291840974,0.11323655105602305,1.405834999999999,0.1398514146664622,57.116,overall
[*]C(C)C,1.125496148785655,0.09778096036226532,1.1237349999999993,0.08487847210168066,43.089,overall
[*]C(F)(F)F,1.0602208190324325,0.08787719836113196,1.0758599999999994,0.16187794102185057,69.00500000000001,overall
[*]C12CC3CC(CC(C2)C3)C1,1.2337721407008506,0.12569081434774154,2.576134999999999,0.13985141466646359,135.23,overall
[*]C1CCC2(CCCC2)CC1,1.2634825452630627,0.17151012974631843,3.2183350000000006,0.08487847210168181,137.246,overall
[*]C1CCCCC1,1.1493681086531935,0.11592019754288367,2.048034999999998,0.08487847210168056,83.15400000000001,overall
[*]C1CCCCCCC1,1.2043014761050113,0.15755541483979507,2.8282349999999994,0.08487847210168156,111.20800000000001,overall
[*]C1CCCCCCCCC1,1.2606396795341375,0.19598142966127355,3.6084350000000014,0.08487847210168209,139.262,overall
[*]CCCCCC,1.166274916335289,0.11437781254820996,2.2450099999999984,0.13646689554228186,85.17,overall
[*]CCCCCCCC,1.2083985544020457,0.13267697455582345,3.02521,0.13646689554228247,113.224,overall
[*]CCCCCCCCCC,1.2494949743051507,0.1456422058415435,3.805410000000002,0.1364668955422818,141.27800000000002,overall
[*]N,1.1141701293574122,0.12658091615457545,-0.47574499999999986,0.18905610271473428,16.023,overall
[*]N1CCCCC1,1.1660200185665404,0.10981376618050934,0.9919049999999994,0.1794730663710619,84.14200000000001,overall
[*]O,1.0759119252594695,0.11278398640578642,-0.3448650000000002,0.24390879933847615,17.007,overall
[*]OC,1.0331545404057327,0.06723964116999952,0.08130500000000014,0.1943504525200208,31.034,overall
[*]c1ccccc1,1.0500872565103518,0.10194957900384545,1.5535349999999988,0.2604590063209252,77.106,overall
[*]c1ccncc1,1.0445556016111284,0.09657155544571476,0.9485349999999995,0.2604590063209255,78.09399999999998,overall
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.3101412169745326,0.12109285804927962,5.339600000000006,0.25115786093831477,321.44000000000005,metal_catalyst
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.3523419776361267,0.1385231697067436,5.353910000000001,0.168240928102792,321.44000000000005,organocatalyst
[*]C(C)(C)C,1.2362777801195146,0.0930051897088113,1.4286099999999973,0.1540175491443913,57.116,metal_catalyst
[*]C(C)(C)C,1.1173848035624332,0.10279452331836102,1.3830600000000006,0.12812462856314769,57.116,organocatalyst
[*]C(C)C,1.1527295080014328,0.09669623449436315,1.124909999999998,0.10483265447580922,43.089,metal_catalyst
[*]C(C)C,1.098262789569877,0.09584514999956939,1.1225600000000004,0.06493258384235505,43.089,organocatalyst
[*]C(F)(F)F,1.1025306989695562,0.07806934421472944,1.1088899999999986,0.19720469033187077,69.00500000000001,metal_catalyst
[*]C(F)(F)F,1.017910939095309,0.07893014948765717,1.04283,0.11834885391173948,69.00500000000001,organocatalyst
[*]C12CC3CC(CC(C2)C3)C1,1.269625282858298,0.1330926254305523,2.598909999999998,0.15401754914439264,135.23,metal_catalyst
[*]C12CC3CC(CC(C2)C3)C1,1.197918998543403,0.11305537329082586,2.55336,0.12812462856314902,135.23,organocatalyst
[*]C1CCC2(CCCC2)CC1,1.3699016490218818,0.1558360345255462,3.219510000000001,0.10483265447581093,137.246,metal_catalyst
[*]C1CCC2(CCCC2)CC1,1.1570634415042438,0.11246452660478733,3.2171600000000007,0.06493258384235533,137.246,organocatalyst
[*]C1CCCCC1,1.2038937518761865,0.12353048982222307,2.049209999999996,0.10483265447580906,83.15400000000001,metal_catalyst
[*]C1CCCCC1,1.0948424654302,0.08063181006564074,2.04686,0.06493258384235516,83.15400000000001,organocatalyst
[*]C1CCCCCCC1,1.3053622244872316,0.14544097540327347,2.8294099999999993,0.1048326544758106,111.20800000000001,metal_catalyst
[*]C1CCCCCCC1,1.1032407277227914,0.09250061438454832,2.82706,0.06493258384235524,111.20800000000001,organocatalyst
[*]C1CCCCCCCCC1,1.402790590378079,0.15982807300375282,3.609610000000002,0.1048326544758114,139.262,metal_catalyst
[*]C1CCCCCCCCC1,1.1184887686901956,0.10313041867965934,3.607260000000001,0.06493258384235548,139.262,organocatalyst
[*]CCCCCC,1.235228027423477,0.10122455219921467,2.2563099999999965,0.1277560909615618,85.17,metal_catalyst
[*]CCCCCC,1.0973218052471008,0.08249920927349785,2.2337100000000003,0.15069936555200975,85.17,organocatalyst
[*]CCCCCCCC,1.293846229538838,0.10867508433790116,3.03651,0.1277560909615618,113.224,metal_catalyst
[*]CCCCCCCC,1.1229508792652536,0.09553466074917619,3.01391,0.15069936555201055,113.224,organocatalyst
[*]CCCCCCCCCC,1.343625134607566,0.11654553685084172,3.8167100000000027,0.12775609096155988,141.27800000000002,metal_catalyst
[*]CCCCCCCCCC,1.155364814002735,0.10727218201875915,3.794110000000001,0.1506993655520107,141.27800000000002,organocatalyst
[*]N,1.0650339063651217,0.04952770492790686,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.1633063523497031,0.16126841950208587,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
