fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.2917200404593703,0.2542956650307071,5.3467550000000035,0.20818658249651512,321.44000000000005,overall
[*]C(C)(C)C,1.0949286366417528,0.08733089022315534,1.405834999999999,0.1398514146664622,57.116,overall
[*]C(C)C,1.0818359111074851,0.08435306904259278,1.1237349999999993,0.08487847210168066,43.089,overall
[*]C(F)(F)F,1.0933843847173996,0.07015787797716863,1.0758599999999994,0.16187794102185057,69.00500000000001,overall
[*]C12CC3CC(CC(C2)C3)C1,1.159808311196519,0.13343976971137902,2.576134999999999,0.13985141466646359,135.23,overall
[*]C1CCC2(CCCC2)CC1,1.1527997988041523,0.14322599072993977,3.2183350000000006,0.08487847210168181,137.246,overall
[*]C1CCCCC1,1.079275012884572,0.10500928661960673,2.048034999999998,0.08487847210168056,83.15400000000001,overall
[*]C1CCCCCCC1,1.1066115643601242,0.1160052699254143,2.8282349999999994,0.08487847210168156,111.20800000000001,overall
[*]C1CCCCCCCCC1,1.1346656727073172,0.1248760403912901,3.6084350000000014,0.08487847210168209,139.262,overall
[*]CCCCCC,1.1255919731423927,0.08628166318154046,2.2450099999999984,0.13646689554228186,85.17,overall
[*]CCCCCCCC,1.1595851511092063,0.09597350275699001,3.02521,0.13646689554228247,113.224,overall
[*]CCCCCCCCCC,1.1910282272880264,0.10821971086631733,3.805410000000002,0.1364668955422818,141.27800000000002,overall
[*]N,1.099297447133008,0.09331266723412128,-0.47574499999999986,0.18905610271473428,16.023,overall
[*]N1CCCCC1,1.1336579821726294,0.1300959394748936,0.9919049999999994,0.1794730663710619,84.14200000000001,overall
[*]O,1.077521039025895,0.09600613868592506,-0.3448650000000002,0.24390879933847615,17.007,overall
[*]OC,1.0597857033309799,0.07579559917348139,0.08130500000000014,0.1943504525200208,31.034,overall
[*]c1ccccc1,1.0807950895362366,0.08766692856751755,1.5535349999999988,0.2604590063209252,77.106,overall
[*]c1ccncc1,1.0963903678874398,0.08918065820156826,0.9485349999999995,0.2604590063209255,78.09399999999998,overall
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.1332699489868692,0.08393665387839078,5.339600000000006,0.25115786093831477,321.44000000000005,metal_catalyst
CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,1.4501701319318714,0.27144111972195833,5.353910000000001,0.168240928102792,321.44000000000005,organocatalyst
[*]C(C)(C)C,1.0740104906044743,0.08108617977404811,1.4286099999999973,0.1540175491443913,57.116,metal_catalyst
[*]C(C)(C)C,1.1158467826790313,0.09248477936655662,1.3830600000000006,0.12812462856314769,57.116,organocatalyst
[*]C(C)C,1.051986147498479,0.07019322860895374,1.124909999999998,0.10483265447580922,43.089,metal_catalyst
[*]C(C)C,1.1116856747164914,0.09007983684116219,1.1225600000000004,0.06493258384235505,43.089,organocatalyst
[*]C(F)(F)F,1.10406974044266,0.06617208457690586,1.1088899999999986,0.19720469033187077,69.00500000000001,metal_catalyst
[*]C(F)(F)F,1.0826990289921392,0.07588601793929031,1.04283,0.11834885391173948,69.00500000000001,organocatalyst
[*]C12CC3CC(CC(C2)C3)C1,1.0679892065589895,0.07046328052180628,2.598909999999998,0.15401754914439264,135.23,metal_catalyst
[*]C12CC3CC(CC(C2)C3)C1,1.2516274158340484,0.11785897694848267,2.55336,0.12812462856314902,135.23,organocatalyst
[*]C1CCC2(CCCC2)CC1,1.0584423769603526,0.08002637420621397,3.219510000000001,0.10483265447581093,137.246,metal_catalyst
[*]C1CCC2(CCCC2)CC1,1.2471572206479522,0.13083303937689705,3.2171600000000007,0.06493258384235533,137.246,organocatalyst
[*]C1CCCCC1,1.0101517916483052,0.0657552234989604,2.049209999999996,0.10483265447580906,83.15400000000001,metal_catalyst
[*]C1CCCCC1,1.1483982341208392,0.09131016507406249,2.04686,0.06493258384235516,83.15400000000001,organocatalyst
[*]C1CCCCCCC1,1.03494148232536,0.07437907302915757,2.8294099999999993,0.1048326544758106,111.20800000000001,metal_catalyst
[*]C1CCCCCCC1,1.1782816463948884,0.10706436207534709,2.82706,0.06493258384235524,111.20800000000001,organocatalyst
[*]C1CCCCCCCCC1,1.0629083060848852,0.08082208154795671,3.609610000000002,0.1048326544758114,139.262,metal_catalyst
[*]C1CCCCCCCCC1,1.206423039329749,0.12225393005676154,3.607260000000001,0.06493258384235548,139.262,organocatalyst
[*]CCCCCC,1.0902305004492139,0.07652786481038931,2.2563099999999965,0.1277560909615618,85.17,metal_catalyst
[*]CCCCCC,1.1609534458355715,0.08414846718980241,2.2337100000000003,0.15069936555200975,85.17,organocatalyst
[*]CCCCCCCC,1.1158561064946473,0.07525790416055769,3.03651,0.1277560909615618,113.224,metal_catalyst
[*]CCCCCCCC,1.2033141957237654,0.09763252832926031,3.01391,0.15069936555201055,113.224,organocatalyst
[*]CCCCCCCCCC,1.1385337777773517,0.07577288809599844,3.8167100000000027,0.12775609096155988,141.27800000000002,metal_catalyst
[*]CCCCCCCCCC,1.243522676798701,0.11339777131728397,3.794110000000001,0.1506993655520107,141.27800000000002,organocatalyst
[*]N,1.079793690774442,0.0744489174384442,-0.4739199999999995,0.23759258686527504,16.023,metal_catalyst
[*]N,1.1188012034915735,0.10951718355728418,-0.4775700000000002,0.13783373276846578,16.023,organocatalyst
