fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]N1CCCCC1,1.2204091696271757,0.26443052543968076,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.4439669727953648,0.27331443096697666,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.0053168590542092,0.09358049436498851,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.0603111114452457,0.11282749489687471,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0210298547202754,0.1303249109816365,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.154713912028393,0.13272147938339612,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.083475708219038,0.17708600567865276,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.5437407632598643,0.2865349081807807,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.024261010807039,0.14198371979966903,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.4221937072096895,0.2553208514020009,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
