,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_PBI,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_PMS600,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v40_fold3,rejection_mcmpnn_combi_v40_fold1,rejection_mcmpnn_combi_v40_fold4,rejection_mcmpnn_combi_v40_fold0,rejection_mcmpnn_combi_v40_fold2,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
0,0,0,0,0,0,0,GMT-oNF-2,Toluene,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,437.5310000000002,4.308100000000004,437.5310000000002,4.308100000000004,0,0,0,0,0,0,0,0,1,0,1,0,0.75670207,0.79241335,0.7573385,0.6533872,0.7415703,0.7402822840000001,0.6756722333441088,0.8048923346558914
1,1,1,1,1,1,1,GMT-oNF-2,Toluene,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,272.388,3.609200000000003,272.388,3.609200000000003,0,0,0,0,0,0,0,0,1,0,1,0,0.43579942,0.694409,0.51783234,0.49347356,0.34197098,0.49669705999999997,0.3357640596704252,0.6576300603295747
2,2,2,2,2,2,2,GMT-oNF-2,Toluene,ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1,ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,324.811,3.934000000000003,324.811,3.934000000000003,0,0,0,0,0,0,0,0,1,0,1,0,0.46884176,0.5841253,0.5719722,0.39335907,0.48100936,0.49986153799999994,0.40177649481310074,0.5979465811868991
3,3,3,3,3,3,3,GMT-oNF-2,Toluene,CN1N=C(S\C1=N/C(C)=O)S(N)(=O)=O,CN1N=C(S\C1=N/C(C)=O)S(N)(=O)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,236.278,-1.4237999999999995,236.278,-1.4237999999999995,0,0,0,0,0,0,0,0,1,0,1,0,0.5612307,0.61846685,0.6244361,0.6114632,0.7066425,0.62444787,0.5594626169261347,0.6894331230738653
4,4,4,4,4,4,4,GMT-oNF-2,Toluene,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,824.9719999999998,3.5175000000000027,824.9719999999998,3.5175000000000027,0,0,0,0,0,0,0,0,1,0,1,0,0.9562575,0.91874456,0.9182068,0.8662032,0.92251074,0.91638456,0.876368865039387,0.956400254960613
5,5,5,5,5,5,5,GMT-oNF-2,Toluene,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,404.54700000000025,4.195500000000004,404.54700000000025,4.195500000000004,0,0,0,0,0,0,0,0,1,0,1,0,0.70054466,0.6772884,0.7219297,0.54883933,0.74830407,0.679381232,0.5830938344741837,0.7756686295258163
6,6,6,6,6,6,6,GMT-oNF-2,Toluene,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,511.57100000000025,-0.8697999999999988,511.57100000000025,-0.8697999999999988,0,0,0,0,0,0,0,0,1,0,1,0,0.7798055,0.7441704,0.78347474,0.7544506,0.7871101,0.7698022680000001,0.7459246096100755,0.7936799263899247
7,7,7,7,7,7,7,GMT-oNF-2,Toluene,OC(=O)CCCCCCCC(O)=O,OC(=O)CCCCCCCC(O)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,188.223,1.8863,188.223,1.8863,0,0,0,0,0,0,0,0,1,0,1,0,0.36574173,0.2848481,0.5276109,0.2672,0.5545385,0.399987846,0.23312820944996618,0.5668474825500338
8,8,8,8,8,8,8,GMT-oNF-2,Toluene,[H][C@@]12C[C@H](CC)[C@]3([H])N(C1)CCC1=C(NC4=CC(=C(OC)C=C14)[C@@]1([H])C[C@]4([H])C(C(=O)OC)[C@@]([H])(CC5=C1NC1=CC=CC=C51)N(C)C\C4=C\C)[C@@]3(C2)C(=O)OC,[H][C@@]12C[C@H](CC)[C@]3([H])N(C1)CCC1=C(NC4=CC(=C(OC)C=C14)[C@@]1([H])C[C@]4([H])C(C(=O)OC)[C@@]([H])(CC5=C1NC1=CC=CC=C51)N(C)C\C4=C\C)[C@@]3(C2)C(=O)OC,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,704.9119999999999,6.488900000000007,704.9119999999999,6.488900000000007,0,0,0,0,0,0,0,0,1,0,1,0,0.9475073,0.9168641,0.89649796,0.8820759,0.8465857,0.8979061920000001,0.8510095505951691,0.9448028334048311
9,9,9,9,9,9,9,GMT-oNF-2,Toluene,[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,634.7260000000002,4.570700000000004,634.7260000000002,4.570700000000004,0,0,0,0,0,0,0,0,1,0,1,0,0.9261006,0.9035014,0.91040486,0.86157215,0.8919176,0.898699322,0.8686974702282392,0.9287011737717609
10,10,10,10,10,10,10,GMT-oNF-2,Toluene,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,286.33900000000006,1.0922999999999998,286.33900000000006,1.0922999999999998,0,0,0,0,0,0,0,0,1,0,1,0,0.62214774,0.4423993,0.39752597,0.47810483,0.58108884,0.504253336,0.386945356397989,0.621561315602011
11,11,11,11,11,11,11,GMT-oNF-2,Toluene,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,388.46400000000017,2.5828000000000007,388.46400000000017,2.5828000000000007,0,0,0,0,0,0,0,0,1,0,1,0,0.71404463,0.71596885,0.72935784,0.6108107,0.7443079,0.702897984,0.6372244387986281,0.768571529201372
12,12,12,12,12,12,12,GMT-oNF-2,Toluene,COC1=C(OC)C=C(CCNCC(O)COC2=CC=CC(C)=C2)C=C1,COC1=C(OC)C=C(CCNCC(O)COC2=CC=CC(C)=C2)C=C1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,345.439,2.58422,345.439,2.58422,0,0,0,0,0,0,0,0,1,0,1,0,0.5408676,0.52676076,0.61439896,0.5297721,0.6387811,0.570116104,0.5048883950826961,0.6353438129173039
13,13,13,13,13,13,13,GMT-oNF-2,Toluene,CS(C)=O,CS(C)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,78.136,-0.0052999999999999,78.136,-0.0052999999999999,0,0,0,0,0,0,0,0,1,0,1,0,0.05020541,0.025915384,0.08561671,0.10368189,0.29187676,0.1114592308,-0.01928242837670116,0.24220088997670117
14,14,14,14,14,14,14,GMT-oNF-2,Toluene,C\N=C(\NCCSCC1=C(C)NC=N1)NC#N,C\N=C(\NCCSCC1=C(C)NC=N1)NC#N,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,252.347,0.5973999999999998,252.347,0.5973999999999998,0,0,0,0,0,0,0,0,1,0,1,0,0.7145207,0.6362922,0.63473743,0.58749545,0.65005016,0.6446191880000001,0.5879027744857381,0.701335601514262
15,15,15,15,15,15,15,GMT-oNF-2,Toluene,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,471.6850000000001,6.445800000000007,471.6850000000001,6.445800000000007,0,0,0,0,0,0,0,0,1,0,1,0,0.87837446,0.81973946,0.82743686,0.7694887,0.84441245,0.827890386,0.7786172044474513,0.8771635675525487
16,16,16,16,16,16,16,GMT-oNF-2,Toluene,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,267.278,-4.492399999999994,267.278,-4.492399999999994,0,0,0,0,0,0,0,0,1,0,1,0,0.5771254,0.23121479,0.3859282,0.36698362,0.4791335,0.408077102,0.24727578441168488,0.5688784195883152
17,17,17,17,17,17,17,GMT-oNF-2,Toluene,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,374.47700000000015,1.8036,374.47700000000015,1.8036,0,0,0,0,0,0,0,0,1,0,1,0,0.7001756,0.6907413,0.68571067,0.5657647,0.7393863,0.676355714,0.5952543447708174,0.7574570832291827
18,18,18,18,18,18,18,GMT-oNF-2,Toluene,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)CC[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)CC[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,436.5200000000003,2.498700000000001,436.5200000000003,2.498700000000001,0,0,0,0,0,0,0,0,1,0,1,0,0.818585,0.7151578,0.68093437,0.689735,0.79413396,0.7397092259999999,0.6618248214307839,0.8175936305692159
19,19,19,19,19,19,19,GMT-oNF-2,Toluene,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1255.437999999999,0.7256400000000023,1255.437999999999,0.7256400000000023,0,0,0,0,0,0,0,0,1,0,1,0,0.94407713,0.9558918,0.9062016,0.90293014,1.0,0.941820134,0.8922735620114256,0.9913667059885743
20,20,20,20,20,20,20,GMT-oNF-2,Toluene,CCC[C@@]1(CCC2=CC=CC=C2)CC(=O)C([C@H](CC)C2=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=CC=C2)=C(O)O1,CCC[C@@]1(CCC2=CC=CC=C2)CC(=O)C([C@H](CC)C2=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=CC=C2)=C(O)O1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,602.6750000000002,7.325500000000006,602.6750000000002,7.325500000000006,0,0,0,0,0,0,0,0,1,0,1,0,0.93273973,0.8910514,0.8534057,0.8840252,0.90425014,0.893094434,0.8571192693072981,0.9290695986927019
21,21,21,21,21,21,21,GMT-oNF-2,Toluene,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,488.01700000000034,3.313540000000001,488.01700000000034,3.313540000000001,0,0,0,0,0,0,0,0,1,0,1,0,0.91185343,0.76366675,0.7975423,0.7726462,0.75673187,0.8004881100000001,0.720845973709371,0.8801302462906292
22,22,22,22,22,22,22,GMT-oNF-2,Toluene,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,265.222,-2.8909,265.222,-2.8909,0,0,0,0,0,0,0,0,1,0,1,0,0.5724195,0.19413939,0.36620998,0.3038259,0.33011448,0.35334185,0.18163115657462892,0.5250525434253711
23,23,23,23,23,23,23,GMT-oNF-2,Toluene,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,305.2900000000001,1.7813800000000002,305.2900000000001,1.7813800000000002,0,0,0,0,0,0,0,0,1,0,1,0,0.6590369,0.5828397,0.68565917,0.5190635,0.62453693,0.6142272400000001,0.532668648644182,0.6957858313558182
24,24,24,24,24,24,24,GMT-oNF-2,Toluene,C[C@H](N)C(O)=O,C[C@H](N)C(O)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,89.09399999999998,-0.5817999999999999,89.09399999999998,-0.5817999999999999,0,0,0,0,0,0,0,0,1,0,1,0,0.3988083,0.5878169,0.556989,0.37898403,0.5000258,0.4845248059999999,0.3689653521623477,0.6000842598376521
25,25,25,25,25,25,25,GMT-oNF-2,Toluene,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,244.891,0.4307000000000001,244.891,0.4307000000000001,0,0,0,0,0,0,0,0,1,0,1,0,0.5425889,-0.03356862,-0.41298294,0.6954963,0.4594471,0.250196148,-0.3214754006584424,0.8218676966584424
26,26,26,26,26,26,26,GMT-oNF-2,Toluene,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,325.4960000000001,5.341420000000006,325.4960000000001,5.341420000000006,0,0,0,0,0,0,0,0,1,0,1,0,0.7917249,0.7175417,0.7236665,0.5715092,0.68949497,0.698787454,0.5988852610404566,0.7986896469595434
27,27,27,27,27,27,27,GMT-oNF-2,Toluene,N[C@@H](CC(O)=O)C(O)=O,N[C@@H](CC(O)=O)C(O)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,133.10299999999998,-1.127,133.10299999999998,-1.127,0,0,0,0,0,0,0,0,1,0,1,0,0.39743847,0.34152058,0.5472581,0.4486056,0.5702713,0.46101881,0.3402359547846203,0.5818016652153797
28,28,28,28,28,28,28,GMT-oNF-2,Toluene,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])C2[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC2=CC(O)=CC=C12,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])C2[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC2=CC(O)=CC=C12,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,606.7820000000002,8.682600000000004,606.7820000000002,8.682600000000004,0,0,0,0,0,0,0,0,1,0,1,0,0.90803576,0.91955316,0.8853576,0.86907566,0.8895533,0.894315096,0.8697536995220153,0.9188764924779848
29,29,29,29,29,29,29,GMT-oNF-2,Toluene,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,363.3950000000001,0.1504999999999997,363.3950000000001,0.1504999999999997,0,0,0,0,0,0,0,0,1,0,1,0,0.712633,0.72247475,0.73120344,0.6543975,0.70533335,0.7052084080000001,0.6679028781655317,0.7425139378344684
30,30,30,30,30,30,30,GMT-oNF-2,Toluene,NC(N)=N,NC(N)=N,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,59.072,-1.1614300000000002,59.072,-1.1614300000000002,0,0,0,0,0,0,0,0,1,0,1,0,0.2566653,0.32468855,0.51331854,0.3517021,0.5687592,0.403026738,0.2389763124093651,0.5670771635906349
31,31,31,31,31,31,31,GMT-oNF-2,Toluene,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,387.7190000000001,5.862900000000003,387.7190000000001,5.862900000000003,0,0,0,0,0,0,0,0,1,0,1,0,0.70792675,0.5579961,0.7000763,0.55774677,0.71375006,0.647499196,0.5457294721328372,0.7492689198671629
32,32,32,32,32,32,32,GMT-oNF-2,Toluene,CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O,CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,611.44,5.907300000000005,611.44,5.907300000000005,0,0,0,0,0,0,0,0,1,0,1,0,0.92560834,0.835289,0.8121823,0.8229923,0.8959438,0.8584031480000001,0.7967860891864207,0.9200202068135794
33,33,33,33,33,33,33,GMT-oNF-2,Toluene,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,415.5740000000002,4.107400000000004,415.5740000000002,4.107400000000004,0,0,0,0,0,0,0,0,1,0,1,0,0.71461886,0.70085657,0.6962247,0.6918446,0.6916288,0.6990347060000001,0.6872450058728355,0.7108244061271646
34,34,34,34,34,34,34,GMT-oNF-2,Toluene,NC1=NC(=S)C2=C(N1)N=CN2,NC1=NC(=S)C2=C(N1)N=CN2,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,167.197,0.5976899999999998,167.197,0.5976899999999998,0,0,0,0,0,0,0,0,1,0,1,0,0.44323742,0.16124994,0.27538788,0.19636768,0.43610123,0.30246883,0.13867383873265374,0.46626382126734633
35,35,35,35,35,35,35,GMT-oNF-2,Toluene,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,198.138,0.1899999999999998,198.138,0.1899999999999998,0,0,0,0,0,0,0,0,1,0,1,0,0.47710547,0.33200893,0.4309184,0.26282796,0.47781312,0.39613477599999997,0.2778172641847012,0.5144522878152987
36,36,36,36,36,36,36,GMT-oNF-2,Toluene,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,327.81500000000005,3.7714000000000025,327.81500000000005,3.7714000000000025,0,0,0,0,0,0,0,0,1,0,1,0,0.49202392,0.60509825,0.54261893,0.37470752,0.4337778,0.489645284,0.37776950113856683,0.6015210668614333
37,37,37,37,37,37,37,GMT-oNF-2,Toluene,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,0.5,30,25,0.341,CF,fda,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,386.56100000000015,4.214800000000004,386.56100000000015,4.214800000000004,0,0,0,0,0,0,0,0,1,0,1,0,0.8642028,0.7662104,0.7834177,0.61214834,0.7722605,0.7596479479999999,0.6460933885678821,0.8732025074321177
