Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EVAP_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EVAP_ENERGY_THERMAL,EVAP_ENERGY_ELECTRIC
0.0,1.0,0.9977521043255536,0.0999999901407723,26.49091851606736,860.3696088518726,44.48604589905576,16.79294203108659,40.00000039124196,-8.40370769230541e-11,1.8771546226835336e-08,-6.991115794529944e-11,1.8722415220864543e-08,1.983987682528793e-11,5.225573604089522e-08,-1.6549473732477355e-10,0.5628046150723021,124336543.04827476,0.5386877219098134,0.4574921402392215,0.4539461956907157,0.26755295368917903,0.3187900777991508,23.89915580144091,-2.1486932577420426,-7.771115217362376,-8.663671914832843,-11.657976193363421,13.928363079298654,3.8733489130946754,4.243855761117217,3.183622240869807,57357973.92345818,64098884.11582728,60237658.93244747
5.0,1.0,0.9943376213144248,0.1999999902044067,21.13129780892002,431.1764478593228,35.32084329028976,16.714942740232452,40.00000038874113,-4.5140112688442745e-11,2.6708616406233512e-08,-3.180487930286434e-11,2.656691823928937e-08,8.388119578159288e-11,7.315857931672135e-08,-1.1486268216954158e-10,0.5741464521200101,123594618.27151512,0.7674243674525775,0.7265996466330762,0.724810959848138,0.630788302638107,0.6566339315079561,11.977123551647855,-0.5845535257583896,-3.4126798455328125,-3.861554993488255,-5.367695013437657,53.4477458723599,16.075879000695835,15.148863036540147,11.377440849025385,28745096.523954853,63716401.62819923,59878216.64331589
10.0,1.0,0.9895951256138088,0.2999999902748467,17.307813299168615,288.15696561283755,28.832639309423275,16.658741812755895,40.00000038539061,9.53812820274187e-12,3.704280463743451e-08,2.0106220726395025e-11,3.672628885326153e-08,1.6003258242893887e-10,1.052320684453743e-07,-5.7627021854117166e-11,0.5887028050627672,122784251.34799358,0.8435429286469067,0.8161588412763074,0.8149548787737929,0.7516683634258471,0.7690650190478551,8.004360155912154,-0.06388298380969308,-1.961772846461204,-2.262939105355316,-3.2736598906791032,92.41883418486128,28.109029760388847,25.902649091117848,19.45763369053398,19210464.374189172,63298635.34446123,59485616.00353235
15.0,1.0,0.9832289407398144,0.3999999909409327,14.352769971713048,216.6929957306837,23.850609792479187,16.617426350094668,40.00000034752588,1.1862569106818823e-09,1.5669256036188734e-07,9.457935755553552e-10,1.5490830324545642e-07,5.66827559027483e-10,4.384631044329505e-07,5.547789724389158e-10,0.6071894801939511,121862751.88998649,0.8814551658211326,0.8607716639746658,0.8598588801134042,0.8118782247986099,0.8250674947788039,6.01924988140788,0.19560913185452689,-1.2385954128730001,-1.4661297941020828,-2.229902935861644,130.71899358029927,39.934907836939864,36.471399498053216,27.398792911623104,14446199.715378912,62823577.20368069,59039174.686305806
20.0,1.0,0.9746379031026589,0.4999999910887462,11.88823531008724,173.86704458653776,19.71445782427781,16.58316588631954,40.00000033107,1.6801212790307003e-09,2.062090074585751e-07,1.4424735977358307e-09,2.026810231584768e-07,1.2900093402322576e-09,6.336272531518128e-07,1.124067495240289e-09,0.6310618294509901,120743868.47596239,0.9040022781109026,0.8873110194745514,0.8865713419507046,0.8476900538144918,0.858378023852452,4.8296401274038265,0.35012391137744403,-0.8078930791470114,-0.991563892585616,-1.60824483866688,168.0994726083852,51.47665991087246,46.786516249820366,35.14937470528359,11591136.305769183,62246762.2421548,58497106.233807586
25.0,1.0,0.9691634070665984,0.5499999911439971,10.766816280428024,158.319358149325,17.83595192535367,16.565669424280934,40.00000032050895,1.9957738812433016e-09,2.379732767361942e-07,1.778673375821524e-09,2.3297401019228565e-07,1.7950373956428487e-09,7.671296383666543e-07,1.512321091558823e-09,0.6458519584639577,120064345.56146708,0.9120919384746222,0.8968366870776863,0.8961590867891887,0.860540900202628,0.8703318852571864,4.397759948592362,0.4056569670854943,-0.6530546669078087,-0.820951113027801,-1.3847432577712036,186.30234052223213,57.096967042554304,51.809665385879526,38.92367203248328,10554623.87662167,61896449.61899161,58167895.94247547
30.0,1.0,0.962583419264267,0.5999999911848115,9.69182087238068,145.38459627290018,16.035671260965543,16.54557123178296,40.0000003077134,2.376258333642747e-09,2.76584638849638e-07,2.196883434837268e-09,2.693951078851457e-07,2.4199147621252262e-09,9.34780276650216e-07,1.9986162813389927e-09,0.663318141811441,119263719.9963224,0.9187321473915772,0.9046588226174512,0.9040321491643825,0.8710909412588626,0.880146059028495,4.038461007580561,0.4513238435646507,-0.5256875888664682,-0.6806036495856642,-1.2008826866337903,204.04824690189383,62.576100698615875,56.7067913979275,42.603277028108266,9692306.418193346,61483705.271575965,57780014.72474643
35.0,1.0,0.9544947857340912,0.6499999912099171,8.646547114950623,134.46676961410296,14.284077064569326,16.51997829268857,40.00000029182529,2.8480782348937276e-09,3.248563178193953e-07,2.725409627395637e-09,3.142660674709749e-07,3.186370827999184e-09,1.1486057983721765e-06,2.620394079881624e-09,0.684436239343734,118291047.03664018,0.9242169924759381,0.9111241054476296,0.9105394617992455,0.879807558480611,0.8882553666069354,3.735188044836193,0.48915348364125877,-0.42013014894175754,-0.5642824466472066,-1.048489238678822,221.17060344376907,67.86259610626888,61.43195085703831,46.15366833728372,8964451.307606863,60982265.79290989,57308781.24373029
40.0,1.0,0.944239420854535,0.6999999912179573,7.615666024669427,125.14415010141788,12.553671371780313,16.48400984380776,40.00000027142708,3.452372631221918e-09,3.87545101815334e-07,3.4078146596422983e-09,3.713637268926311e-07,4.123336270579795e-09,1.4272365178229203e-06,3.4472212455040314e-09,0.710799115284395,117063614.39311238,0.9287315415353741,0.9164514235180515,0.915901324406962,0.8869852611872657,0.8949339180379641,3.476226391706052,0.5204415957160987,-0.33275824928477493,-0.46799278123343185,-0.9223279407000107,237.39750801175862,72.8724539212893,65.91015539385486,49.51850058206594,8342943.340094525,60349490.73862094,56714123.65449144
45.0,1.0,0.9306594989512162,0.749999991207241,6.583783328218087,117.1147311497524,10.816189282068708,16.42853165551567,40.00000024394986,4.287965240081937e-09,4.735182256610093e-07,4.3318692750537564e-09,4.473581248611582e-07,5.2803873322190606e-09,1.8029643906959296e-06,4.603645025490383e-09,0.7452090484234994,115436013.28716451,0.932363839316816,0.9207464715099963,0.9202240898013817,0.8927649970549802,0.9003131513114688,3.253186976382011,0.5458453209099711,-0.26171589475682583,-0.3896866227154268,-0.819711894003989,252.2506170160524,77.45789897040424,70.00948122633604,52.59864779286931,7807648.743316826,59510417.91160467,55925595.37555983
