Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EVAP_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EVAP_ENERGY_THERMAL,EVAP_ENERGY_ELECTRIC
15.0,1.0,0.9975717293854623,0.4007292420343766,100.00000097494096,193.3825887619164,164.72312822088907,16.472312661493582,39.22413879537776,0.0008674705403228,0.3594696798925326,0.0009189368784385,0.4087052744845196,0.0009770589615111,3.373782465862072,0.0016827085278939,0.3975958849495356,126423592.38817137,0.8980239974154224,0.8777007936329259,0.8769374912143578,0.8368143560445048,0.847843693987787,5.3717385767199,0.2419975917212322,-1.1395717491751078,-1.3607897237622129,-2.0970067015775866,139.42554742870468,42.669835832881155,38.830247905229385,29.171746793614865,12892172.58412776,65174815.05698355,61248777.33118783
20.0,1.0,0.9952687179889704,0.4999999900585291,64.87244439815234,154.4122951407679,105.67959995714048,16.29036811200387,40.00000039477376,-1.5529307926954615e-10,3.7679985238880395e-09,-1.5301338242351567e-10,4.109412810436791e-09,-1.4618170458019018e-10,8.07096953817937,-2.54004137705031e-10,0.420601753252702,125992173.4218298,0.9182952977966413,0.9019765501495275,0.9013652880005536,0.8692341781928458,0.8780666103311048,4.289230420576886,0.39175088503471434,-0.7172564005058972,-0.8948569993878972,-1.4858358046072295,179.5079298133468,55.04792799687958,49.88899532352355,37.48110355865146,10294153.009384526,64952406.79589685,61039766.625932954
25.0,1.0,0.9928692366645792,0.5499999900938258,47.95115104821117,137.21030571321486,77.13059098144097,16.0852428555661,40.00000039126951,-1.1516922370126598e-10,1.2950664910308328e-08,-1.0985435763997935e-10,1.3621514954396976e-08,-9.125487381401668e-11,10.713001288116471,-1.9284823362744647e-10,0.381574686481497,125546675.28541085,0.9271398171762076,0.9121992606258952,0.9116575284219322,0.8831812732487216,0.8910090324787746,3.8113973809226347,0.44746017949091743,-0.5641798325836649,-0.7264658756352379,-1.2656235068530486,199.54264726289188,61.243265812701594,55.40881395366913,41.6287019862774,9147353.714214323,64722740.33807159,60823934.94733926
30.0,1.0,0.989808874988313,0.5999999900496475,36.90894951145283,123.22097065596972,58.874755195456544,15.951349462597882,40.00000039501141,-1.57327933259405e-10,3.064530665065504e-09,-1.5362247464735734e-10,3.550175208420316e-09,-1.3834559682476076e-10,13.284628688329882,-2.5998116779016436e-10,0.3393433522799573,125035324.86026311,0.9343007155278298,0.9205064783782062,0.9200207767797509,0.8944897809215248,0.901507925943265,3.422804740443603,0.4933601438507024,-0.43766689995712305,-0.5872466905273096,-1.0834939095921006,219.2435585114987,67.33449386850145,60.83749574569073,45.707809417473236,8214731.377064648,64459125.22669281,60576199.633570306
35.0,1.0,0.9858855666278972,0.6499999901843312,29.03760750442546,112.47983443623734,46.05214909569439,15.859484666109577,40.000000379295294,5.6063724180012295e-11,4.401193061221791e-08,8.744313009267628e-11,4.6467318255082494e-08,1.5882123475185807e-10,14.86843962180754,2.722529955794249e-11,0.3227821198061844,124433777.31479928,0.9397377802804139,0.9269218724102684,0.9264777788061466,0.9031339149943806,0.9095508453212853,3.1244398454510374,0.5310281021512322,-0.3324853992125448,-0.47133041220846056,-0.9316183199632336,238.37449063285328,73.24617192330705,66.11222890011115,49.67120002440853,7498655.62908249,64149011.03611348,60284766.27868579
40.0,1.0,0.9807356987587296,0.6999999902333837,23.009635011081336,104.26283386998492,36.33664056770786,15.791923926741257,40.000000369745855,2.971648802228889e-10,6.874661198611715e-08,2.6009717219049257e-10,7.270500367920782e-08,-4.0214840770780186e-11,15.257383823287824,-1.1251618170940068e-10,0.3452702746771954,123695289.15540561,0.9438066264382989,0.9318320041059589,0.9314181032712406,0.9096613280608677,0.9156419879802733,2.896189829721803,0.5620654729977226,-0.24454823584749064,-0.3742605960902984,-0.8042223968498975,256.7923963211633,78.9342247266906,71.19345281538224,53.48914983861622,6950855.591332328,63768300.21860662,59926988.93679899
45.0,1.0,0.9737190991656238,0.7499999902819185,18.13441743232317,98.03645305639463,28.53783416435605,15.736835368909958,40.00000035639624,6.481445118475156e-10,1.0360478503031256e-07,5.086350136417094e-10,1.0907546261620657e-07,4.427723442395593e-12,14.47979622066989,-1.5073805687690172e-12,0.4053647554223077,122738678.90357918,0.946750579397817,0.9354994968934139,0.9351064476149622,0.9144457383808472,0.9201251037476433,2.723234807122073,0.587519033790339,-0.17121746046003228,-0.2931654692186612,-0.6975913423069225,274.24147490665797,84.31976844377863,76.01048741940106,57.10855238297582,6535763.537092975,63275141.504582964,59463537.39899622
50.0,1.0,0.9636278656756128,0.7999999903283804,14.023350958465691,93.89860656042303,21.994859630498915,15.684453520163052,40.00000033704317,1.1515607522068767e-09,1.551285131600087e-07,9.518349109715135e-10,1.6073106457619414e-07,5.250433790610022e-10,12.246330061420576,4.696145480360139e-10,0.500483649637763,121412794.38560586,0.9484411248772777,0.9378122990484932,0.9374294340013778,0.9173040608025865,0.922836269123409,2.608294626678418,0.6075315233822229,-0.11163371478858522,-0.22704072673189787,-0.6103319345882018,290.1122706143451,89.21273044115343,80.39692908564969,60.40435240088535,6259907.104028203,62591611.819866344,58821182.56573951
55.0,1.0,0.947903497389175,0.8499999903723966,10.444327754584762,93.26773020022542,16.31587428734746,15.621756297513029,40.00000030734919,1.9103266579700702e-09,2.373462630096347e-07,1.733474791318165e-09,2.3678440743607898e-07,1.5862724439869116e-09,7.456907691700419,1.407283475994798e-09,0.6300454516533769,119399942.23113856,0.9479241902146125,0.9378376031611407,0.9374452838987412,0.9168229480956793,0.92249176509587,2.590770283339595,0.6205281543284574,-0.0679485746416256,-0.17797855424650658,-0.544808340770691,302.895036393709,93.13935250349707,83.94328800787869,63.06877578373162,6217848.6800150275,61553931.55444833,57846010.67669023
60.0,1.0,0.9200661551372556,0.8999999904074931,7.256716339061877,97.73974132911816,11.259310595336974,15.515709956485006,40.00000025479109,2.0603638733088587e-09,3.948903880689343e-07,2.082898544532848e-09,3.6797022301742e-07,2.5540231630365307e-09,2.019770397185511e-05,2.3299663743268314e-09,0.7721387842623517,115898830.21481833,0.9437787012759561,0.9341388206143338,0.9337044547953638,0.9108719338393921,0.9171483025392563,2.7149928146977267,0.6229318466672479,-0.04735469228993143,-0.15355838112034723,-0.5104818721073544,309.3384409679278,95.08587393963663,85.7616066235893,64.43450970443757,6515982.7552745445,59749012.67936339,56149817.53545493
