Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EVAP_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EVAP_ENERGY_THERMAL,EVAP_ENERGY_ELECTRIC
5.0,1.0,0.9988031883965182,0.2012198558725692,100.00000097494096,390.9457595947711,167.72049654290595,16.772049490773014,39.07701465564298,0.001092910379288,0.4859751938995632,0.0011947415284163,0.5532104367607025,0.0013741315899452,1.2457228048215183,0.0021515315682626,0.4099999779387522,126437392.1651102,0.793865958532136,0.7534650219107127,0.7519161957762865,0.6705018587658417,0.6928816212773004,10.859604433188087,-0.5144697410758112,-3.2674297209239542,-3.7077475063276784,-5.17464353001191,57.93371182587514,17.499717779326993,16.350467360837058,12.280768486301422,26063050.639651407,65181929.21892775,61255462.94618246
10.0,1.0,0.9980808965565836,0.2999999900688457,89.85355267768409,280.9558386750461,156.32299091390863,17.39753034303037,40.00000039554203,-1.443371771708096e-10,5.826814338998243e-09,-1.3812178056859028e-10,5.767050029576589e-09,-1.1352076439052183e-10,1.4020659640355326e-08,-2.4550417978031876e-10,0.5319496641352907,126382098.73982063,0.8517955514921238,0.8250719282957147,0.8239382564480396,0.7643465825897733,0.7807275734272618,7.8043288520846135,-0.028225154389094075,-1.8718011453584436,-2.164977100942959,-3.146919580093554,96.55229558108944,29.396174812612795,27.03307948683552,20.307148153223007,18730389.24500307,65153423.94788585,61228674.79193479
15.0,1.0,0.9961937088227524,0.3999999901092119,60.76731080738865,211.82248683338807,105.08917251848808,17.293701353937546,40.00000039308704,-1.0886353996820248e-10,1.394507232880649e-08,-9.93209318194252e-11,1.3823617206543876e-08,-6.24370406722983e-11,3.03963446976211e-08,-1.9392174787905584e-10,0.5446713165727369,125985411.18972673,0.8879116320781006,0.8678241511007766,0.8669656729597632,0.821839608041926,0.8342441875425648,5.883957967594113,0.22557572655811012,-1.1615037271484145,-1.3819881916216092,-2.120764695065854,136.62347072722056,41.767884885417224,38.09147203601004,28.616203194183825,14121499.122225871,64948920.6805416,61036490.50918513
20.0,1.0,0.993100873767808,0.4999999900602187,42.10355174107727,170.38412187999657,72.47294416378857,17.21302388204038,40.00000039600188,-1.5506277037927088e-10,3.487459315989546e-09,-1.4964655002631888e-10,3.3923130913531303e-09,-1.2835694287836879e-10,1.578960997061456e-08,-2.6188372650025285e-10,0.5603131985250027,125440692.17427252,0.9094477138017888,0.8933233792862593,0.8926289476714312,0.8561260192512122,0.8661602085477789,4.73289227444435,0.37707429923279057,-0.7374448006748934,-0.9145227431323156,-1.5081110785280802,176.19426183066648,53.98497373031354,49.011896942939124,36.821590535051456,11358941.458666438,64668103.14941779,60772589.024854735
25.0,1.0,0.9909130890700988,0.5499999902001589,35.22880083871809,155.33460380853683,60.52661838363386,17.181004445973734,40.00000038596521,-5.654640078979616e-12,3.67107513882905e-08,1.895386392315976e-11,3.6317014323277865e-08,1.5023447418495794e-10,8.578481893818438e-08,-5.610773100613746e-12,0.5696876400500198,125094286.7269123,0.9172173204319923,0.9025255945507473,0.9018903218733255,0.868497094122609,0.877676466380547,4.31485010579269,0.431804220256239,-0.5842182388160165,-0.7456079613421739,-1.2867283415054214,195.713662578552,60.011327535158,54.39876543723752,40.86917422290038,10355640.253902456,64489521.679456756,60604765.04745555
30.0,1.0,0.9881358647117658,0.5999999900861271,29.482169938551174,142.80861305394677,50.57258499092285,17.153616947575365,40.00000039347139,-1.2055940760203148e-10,1.1435250684429637e-08,-1.1107018501288132e-10,1.1218703225429976e-08,-7.313263391385172e-11,3.7397079008006264e-08,-2.1526680403774667e-10,0.5804898473845399,124680658.46609461,0.9236403278525718,0.9101352517524147,0.9095488645916857,0.8787253132187715,0.8871983142259168,3.966905918165188,0.47710950490551546,-0.45735095711309937,-0.6057479623068348,-1.103420847030484,214.9887346257697,65.96218750734937,59.7182620943602,44.86613535148916,9520574.203596452,64276285.01300953,60404373.45308507
35.0,1.0,0.9845728375214308,0.6499999901004049,24.596590426097844,132.22774794603677,42.13347665765655,17.129803736111107,40.00000039154976,-9.327892376706668e-11,1.737000500623677e-08,-8.20562300987593e-11,1.703375970893366e-08,-1.9110976289937038e-11,5.5670798247957524e-08,-1.7779932319688946e-10,0.5931954771034201,124176894.86291073,0.929011083695286,0.9165010941257923,0.915955559212094,0.8872794138865652,0.8951621203691724,3.6729929985010217,0.5150667510441729,-0.3510277387737826,-0.48853196080249994,-0.9497862715165597,233.93823065474405,71.81245185193006,64.94798133192019,48.79563860743213,8815183.196402451,64016581.1155824,60160313.74732833
40.0,1.0,0.9799121811858784,0.6999999901149415,20.368799283410848,123.18081715919634,34.846988446544906,17.10802289407686,40.00000038891633,-5.3884598413590045e-11,2.5418932488055923e-08,-4.2544928786217786e-11,2.4880185857876707e-08,5.990644863895412e-11,8.290385851432473e-08,-1.2735175183514258e-10,0.6085598969277471,123545649.2210153,0.933530200949538,0.9218611614971018,0.921349969279294,0.8944790542213267,0.9018655259355867,3.421689365533232,0.5471004902422344,-0.261255345836902,-0.3895572489052791,-0.8200535104997155,252.43317287767297,77.52227289316558,70.05235427019147,52.630957925901676,8212054.477279756,63691156.74510777,59854492.475907534
45.0,1.0,0.9736207720720256,0.749999990129012,16.640517573463843,115.3697113445707,28.431460999993902,17.085683107196587,40.0000003851777,5.6591285105502685e-12,3.6749558552992024e-08,1.4012680099033354e-11,3.5844475041934056e-08,1.5004526908803264e-10,1.2521315800204793e-07,-6.522348579142331e-11,0.6278745271192666,122722003.18467903,0.9373273423669288,0.9263699729490599,0.9258875929396231,0.9005311970327651,0.9075013467555245,3.2047142040158527,0.5741488278986939,-0.1853965222191244,-0.3059152079750645,-0.7104086589574248,270.25311694428717,83.02354544951824,74.9705868044123,56.32641329853559,7691314.089638047,63266544.716003165,59455458.46867586
50.0,1.0,0.9646900947439638,0.7999999903900878,13.282430809096336,108.5776503427071,22.656531730095768,17.057519106050737,40.00000034372567,1.264920113349945e-09,1.6536845666497956e-07,1.0310485547187467e-09,1.608380666490189e-07,6.478330192012058e-10,5.543617036553345e-07,6.172150717133903e-10,0.6535822935235568,121581683.1946222,0.9404638113846469,0.9301021270645543,0.9296434783113202,0.9055345203493917,0.9121617652966482,3.0160458428529746,0.5966955666338359,-0.12207397273454099,-0.23608470249584632,-0.6188542726096605,286.981155515785,88.18746986346345,79.58770262957407,59.79561284092229,7238510.022847139,62678678.614005834,58903004.58061637
55.0,1.0,0.9509032755008834,0.8499999904151991,10.17789112642876,102.65488683786744,17.3127636510507,17.0101678589339,40.00000031870135,1.9901592895381007e-09,2.4106180957136217e-07,1.799045488959117e-09,2.317622850610059e-07,1.7188721123880907e-09,8.94168083648319e-07,1.504788814868717e-09,0.691052943602295,119848835.28559576,0.9428975750476315,0.9330124943018689,0.9325721355284332,0.9094245937940104,0.9157875576866475,2.8515246343852065,0.6145660677703411,-0.0717233554881641,-0.18053939502402946,-0.5460022235409536,301.7010739341707,92.7309935358131,83.65102134274879,62.848695420991156,6843659.122524496,61785348.18525236,58063487.1003434
60.0,1.0,0.9260085089988784,0.899999990421516,7.198291743004266,97.53470349793552,12.163560593040115,16.89784330408864,40.00000027130701,3.381518617910192e-09,3.874173922346314e-07,3.324242960229465e-09,3.629793358698291e-07,3.727555080907044e-09,1.5758363534753e-06,3.346347289683825e-09,0.7554281462167437,116738654.96209708,0.9443002528285064,0.9347260505409091,0.9342959197791934,0.9116860154041879,0.9179011896462197,2.709297319387098,0.6258100639510152,-0.03964561945988142,-0.14510325332862187,-0.49945885963018893,311.82959002723663,95.85605374931288,86.44809827150725,64.95033845710532,6502313.566529036,60181965.27587016,56556689.68622693
