Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EVAP_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EVAP_ENERGY_THERMAL,EVAP_ENERGY_ELECTRIC
0.0,1.0,0.999322688457106,0.1011368307677509,100.00000097494096,783.8892884674564,148.9756450252429,14.89756435728183,39.11848025232366,0.0010438568942603,0.4649052892632019,0.0011358865430821,0.5194239170986739,0.0012974617738701,1.2282931429750288,0.0020386236323343,0.4246535574343408,126341969.12147918,0.5863663811699614,0.5060366645228277,0.5029223489506922,0.33921776525921116,0.38421806667519554,21.774702457429346,-2.0196660522024863,-7.500609129170498,-8.376711128271815,-11.297068817109238,17.049720390817065,4.871719708336269,5.072763304028809,3.8068630922641464,52259285.89783043,65132736.03351555,61209233.087963626
5.0,1.0,0.9985263294122986,0.1999999900745942,88.61907749388867,423.5914523479301,135.71553357587965,15.314482774348315,40.00000039523838,-1.4001162679760887e-10,6.575411853674164e-09,-1.327111435076226e-10,6.539536824745474e-09,-1.05184246704642e-10,1.7234481311976642e-08,-2.389564405250461e-10,0.5395450759610316,126258548.1937388,0.7763364892078723,0.7362475510721506,0.7345345770647367,0.6444917762429432,0.6692433933690494,11.766429231886946,-0.5454579705238309,-3.3136134486463438,-3.753632774245523,-5.227989367345664,55.62493997936021,16.755733994241037,15.74252215675111,11.82359642074296,28239430.15652867,65089730.266675234,61168817.92706357
10.0,1.0,0.9968135331497796,0.2999999901181318,61.760687302259655,283.5782809189071,94.14815978685871,15.244027212018104,40.00000039297091,-1.0673176643337547e-10,1.4090273276134169e-08,-9.609330323052424e-11,1.4007309963166726e-08,-5.694079737733457e-11,3.2489759722608096e-08,-1.9038883609234184e-10,0.5500644636583879,125844754.50094941,0.8497734863650235,0.8229793163486182,0.8218276317628929,0.7612891149417578,0.7779303808293511,7.877174469969642,-0.03457995616152817,-1.8861319562899725,-2.180346414487474,-3.166483550123137,95.79401526162755,29.158108191561368,26.827521560835343,20.152648580627424,18905218.72792714,64876408.31552794,60968346.18542148
15.0,1.0,0.994078912657716,0.3999999900648153,44.47110812502278,213.6068467505865,67.55515787199649,15.19079706358495,40.00000039617987,-1.5708261927786096e-10,2.8359538503488112e-09,-1.5146267282859308e-10,2.768408301143489e-09,-1.3049098008170138e-10,1.4935192653265256e-08,-2.64229035973038e-10,0.5630527688293473,125312928.34837076,0.8863608357275752,0.8661953217870623,0.8653232361157066,0.8194818888065489,0.8320830903105619,5.933523520849626,0.2200775561888428,-1.1745167114539243,-1.39603862101198,-2.1387809882538735,135.5400889253752,41.42979033724033,37.79587297315256,28.394052654117775,14240456.450039102,64602237.407376915,60710690.94099385
20.0,1.0,0.9899104753924374,0.499999990091979,32.703658859552554,171.66404493438654,49.55634776192263,15.1531508981135,40.00000039423063,-1.3020967784090855e-10,8.972594989198401e-09,-1.2108523173330232e-10,8.82334203668253e-09,-8.730443999057997e-11,3.138467128552203e-08,-2.2715577093234856e-10,0.5795055078047721,124629081.79238543,0.9081733613238282,0.8919654894627218,0.89126004402376,0.8541781718668224,0.8643715054101032,4.768445692621849,0.37204957776040776,-0.7497788183708534,-0.9279047950954673,-1.525359618525431,174.69251843487814,53.51805664204317,48.600520962956935,36.51245166276926,11444269.662292436,64249695.828928076,60379385.96345736
25.0,1.0,0.987080051202708,0.5499999901067688,28.11926830624123,156.43105452558072,42.569827391198615,15.139023863487228,40.00000039287742,-1.1116397930592016e-10,1.31676282120565e-08,-1.0003719989144719e-10,1.2945040652302145e-08,-5.3554825232985745e-11,4.390072901685297e-08,-2.0196156280614678e-10,0.5895349251005797,124207839.0585891,0.9160380129997046,0.9012598877910568,0.9006145014311647,0.8666896460595422,0.8760151559676447,4.3453070701550205,0.42691697607550627,-0.5964007515558751,-0.7588519129182282,-1.3038349550075126,193.95978366997377,59.466734947369915,53.91764894294669,40.50763575985421,10428736.968372049,64032533.69367583,60175305.36491328
30.0,1.0,0.9835666992403556,0.5999999901217892,24.136083360493235,143.7525062840783,36.511227960911945,15.127238092272574,40.00000039115902,-8.603151817726621e-11,1.844589095086254e-08,-7.360257840567513e-11,1.8110492176743165e-08,1.0106681900939917e-13,6.090385007175466e-08,-1.6728267038922027e-10,0.6012145263767532,123712027.57082257,0.9225338020310742,0.9089389338425498,0.9083431326874971,0.8770247329326801,0.8856337614464395,3.99312517455773,0.4722961887590976,-0.4695189646715325,-0.6189997703877557,-1.1205699778509153,212.94434856550453,65.32806932285297,59.156818624162526,44.44424280480522,9583500.418938553,63776929.32895335,59935098.24186921
35.0,1.0,0.9791413669889548,0.6499999901364967,20.61396606246992,133.04329670582635,31.162156686013443,15.1170117344608,40.0000003889347,-5.1945784295935756e-11,2.5225325452151723e-08,-3.951043680009445e-11,2.47104045136126e-08,6.895724986797726e-11,8.451134674733708e-08,-1.2411095891826927e-10,0.6150978153000181,123114033.17711574,0.9279566034445339,0.9153524605010668,0.9147980286838717,0.8856542159529769,0.8936654782385393,3.695647130717399,0.510255799566775,-0.3633489132555397,-0.5019724153704352,-0.9672093949787786,231.55148482173792,71.0727936726602,64.29190609662088,48.30264358157455,8869553.113721756,63468646.88515687,59645386.29195887
40.0,1.0,0.9734366664733112,0.6999999901502266,17.443422253505098,123.88773776214532,26.35211387828821,15.10719255391126,40.000000385978055,-4.1616149526585634e-12,3.4185530198531104e-08,6.053699817434968e-12,3.33707842796252e-08,1.4376287198381335e-10,1.1822967610744573e-07,-7.313879011210154e-11,0.6320725878135078,122368994.78947775,0.9325059216864096,0.9207367530180557,0.9202169937720815,0.89289575126753,0.9004060122513097,3.4413260489484814,0.5422010063129282,-0.27395654353671817,-0.40343301015354976,-0.8380692789638485,249.6292990382253,76.65398161280285,69.28102192120808,52.05136283939612,8259182.517476355,63084559.24607471,59284435.543403044
45.0,1.0,0.9658188574415132,0.7499999904468911,14.535165184080034,115.98498364781273,21.94192274197385,15.095750522330658,40.000000350099405,1.095850459153391e-09,1.458054372384509e-07,8.64419658052543e-10,1.4206805469146381e-07,4.320876011184251e-10,4.812220717105206e-07,4.4404335292198856e-10,0.6536702764415978,121398842.42603794,0.9363063758379868,0.9252401732171021,0.9247493320252311,0.8989481724726117,0.906040582047031,3.221805101328131,0.5690295947888317,-0.19881958354612406,-0.3205999533712546,-0.7295025477650964,266.9158401949449,81.99070627596946,74.05192379858661,55.6361185440585,7732332.243187514,62584419.20362009,58814423.22241785
