Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EVAP_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EVAP_ENERGY_THERMAL,EVAP_ENERGY_ELECTRIC
0.0,1.0,0.9966224880156352,0.0999999902391005,18.755351982831243,864.9407625078418,29.60759005136239,15.786208693105491,40.00000038615246,1.3848712860978633e-12,3.4869075809249574e-08,1.4555671832413342e-11,3.4804001522723694e-08,1.7094479161722288e-10,9.466286326060685e-08,-6.556991787260786e-11,0.5732921746207669,122899718.72878464,0.5308148944769109,0.4487478019465217,0.4451368913448512,0.2553286965419458,0.30750454760700724,24.026132291884494,-2.1890108764874716,-7.877350590843692,-8.779961432964333,-11.80927553519136,13.32663423900539,3.68526370069302,4.079957676005079,3.060444816715934,57662717.500522785,63358161.93317788,59541556.795606755
5.0,1.0,0.9918293815066516,0.1999999909282655,15.561410985302045,433.3274435334192,24.47794996019212,15.72990391636842,40.00000035255476,1.0604287262998364e-09,1.425010751774701e-07,8.16574666030669e-10,1.4182895620713946e-07,4.0494980114984704e-10,3.653570047748917e-07,4.1832045277229975e-10,0.5872347904231059,121999430.71605179,0.7632079423157476,0.7218862787859408,0.7200630596444435,0.6242252026181287,0.6505698067580713,12.036873431483867,-0.6069341702344289,-3.4721273795173104,-3.926691241607355,-5.452526170496058,52.28924775289474,15.715998216936446,14.831217266051075,11.13874172815451,28888496.23556128,62894038.87181348,59105391.8442383
10.0,1.0,0.985500934835568,0.299999991186427,13.18632910096285,289.50990038761347,20.69098849352248,15.691242297305966,40.0000003404936,1.4270291240466815e-09,1.7912304236557593e-07,1.1750665306705575e-09,1.7756302054230758e-07,9.095710097696396e-10,4.938531159831326e-07,8.24797753213555e-10,0.6048895670051632,121048372.11315718,0.8405541546002911,0.8128007326447558,0.8115724400433068,0.7470070084696276,0.7647552218449131,8.041941677433707,-0.08019306096058819,-2.005355226317407,-2.3107259039424233,-3.335941804022601,90.61781740670915,27.550861235822005,25.40760799235957,19.085644295418,19300660.025840897,62403742.18445398,58644629.92870321
15.0,1.0,0.9772909551665384,0.3999999913907586,11.246065168305098,217.6541651440709,17.614126571000188,15.662479549418103,40.00000032505382,1.893660652199297e-09,2.2559189541627041e-07,1.6643986551577143e-09,2.2240954184278285e-07,1.645626536838313e-09,6.749663244443829e-07,1.393809194025719e-09,0.6270936999137474,119974535.19836865,0.8790553541026038,0.8580630721562473,0.8571308584591026,0.808128870167366,0.8215988915521455,6.045949031779747,0.1821940344526932,-1.2746227411624127,-1.505656153322564,-2.2814506390395293,128.16891408243671,39.145536506181166,35.76957925286837,26.87143458521291,14510277.676271394,61850149.92370082,58124385.27466784
20.0,1.0,0.9664493058833477,0.4999999915209235,9.53132822000093,174.60142875621702,14.902821004979476,15.63561831152429,40.00000030474097,2.508880364839749e-09,2.868186328402944e-07,2.3413223429868437e-09,2.805408954129703e-07,2.672699121042777e-09,9.311992222157984e-07,2.181425552524983e-09,0.655661100580959,118660758.5394961,0.9019044257454324,0.8849330862653979,0.8841765115696343,0.8444070204141274,0.8553391461298673,4.850039687672695,0.3381318171007474,-0.8402452867163689,-1.027077115965918,-1.6545845555786893,164.63236521648633,50.404197856930345,45.83159162356747,34.43183923500334,11640095.250414468,61172862.17106919,57487896.3684269
25.0,1.0,0.9596094704264184,0.5499999915564411,8.71785935457911,158.97556637866,13.617053157355697,15.619721084629854,40.000000291882046,2.897911588208605e-09,3.258701260787098e-07,2.780566689338035e-09,3.169912935327635e-07,3.3194319988749366e-09,1.099308523267432e-06,2.697563278401929e-09,0.6733759322998716,117854853.97143568,0.9100726806341012,0.8945430693512606,0.8938492462346863,0.8573783036396034,0.8674037004409344,4.415987954962778,0.39398961341730787,-0.6845981101181134,-0.8555852064159185,-1.4299475798377739,182.27763938644793,55.85235222628382,50.700861728744016,38.09051494270432,10598371.091910666,60757396.353457846,57097457.617977835
30.0,1.0,0.95142234608497,0.5999999915723336,7.91776282804845,145.97960758629753,12.351357855224355,15.599555232281045,40.000000276400286,3.3675227989509704e-09,3.733274617558466e-07,3.3140311959960707e-09,3.605791314032865e-07,4.0698393757352245e-09,1.3042653586537937e-06,3.334758046265024e-09,0.6943484585274742,116897651.07359281,0.9167479093916118,0.9024003731648845,0.9017577981338061,0.8679807207899364,0.8772656084036499,4.054989099619376,0.43973853684593817,-0.5570735483239602,-0.7150730833318784,-1.2458832931293444,199.36614666475276,61.12850162001918,55.41658171923592,41.63381488126766,9731973.8390865,60263932.114224955,56633718.959367864
35.0,1.0,0.9413800772900544,0.6499999915687821,7.120807679216092,135.01525510984922,11.08838012598561,15.57180115726184,40.00000025723289,3.950764576076418e-09,4.328702976626755e-07,3.974925992310404e-09,4.141052788760278e-07,5.008943176258084e-09,1.5585577630439216e-06,4.149855893448799e-09,0.7198066037751375,115724684.71589237,0.9222204231584553,0.9088470897737957,0.9082464849399422,0.8766755789056347,0.8853540181740001,3.750423753051367,0.477377940732413,-0.45209405707762484,-0.5993946212566108,-1.0943398242010385,215.6880753589299,66.1678287554169,59.920886958918295,45.01826024815533,9001017.007323282,59659235.91799234,56065448.797900036
40.0,1.0,0.9286507792004592,0.6999999915457971,6.317060575470433,125.66015604578588,9.810898798763258,15.530797404190867,40.00000023257069,4.444448797957592e-09,5.109223849809044e-07,4.578938545911521e-09,4.821946072606122e-07,5.785654093184733e-09,1.8833221379011204e-06,5.047559137105348e-09,0.7517616815779126,114231029.59122452,0.9266631512789122,0.9140879659468181,0.9135213707233482,0.8837381862542983,0.8919252036731934,3.490559890160719,0.5081241732576464,-0.3662550267928906,-0.5047967239938548,-0.9703984290124897,230.8997670820506,70.86416731811269,64.1189984977984,48.17263526634445,8377343.736385725,58889215.902976125,55341813.6882484
45.0,1.0,0.911765542440608,0.749999991503096,5.495996781300979,117.61374874253968,8.500080399453713,15.465948648975791,40.00000019901321,4.828038609553487e-09,6.197598166731425e-07,5.102062061083167e-09,5.731739584425521e-07,6.562053148499292e-09,2.3207182949262256e-06,6.174229765475954e-09,0.7937650154377213,112231704.69793096,0.9301363495819687,0.9181965906172697,0.9176564839756176,0.8892656767909677,0.8970699474591617,3.267048576181658,0.5324596890986069,-0.29818029022504094,-0.4297591716330378,-0.8720624203597754,244.39443083986467,75.0300619405313,67.84356654903463,50.97119529955764,7840916.582835979,57858509.310181804,54373195.38774916
