Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EXTRACTION_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EXTRACTION_ENERGY_THERMAL,EXTRACTION_ENERGY_ELECTRIC
0.0,1.0,0.9735154080127985,0.1475544747623463,4.402278418040167,2999.9999807840045,5.5713325896680175,12.655566187811214,39.99999928942048,6.897327199785993e-08,1.819188039710336e-06,7.960278337987083e-08,2.052099560076461e-06,1.1369931246208868e-07,7.866064814547107,1.845747730964924e-08,0.281430893528346,5612769349.027189,0.994061161069161,0.9941795259243017,0.9940755637548341,0.9838872711470055,0.9880847437392615,83.33333279955568,0.9760307460305249,0.9462157155842648,0.9553609875826727,0.9443085685323265,9646.27125007411,2628.3347183693304,2989.92981082769,2242.372504968002,33333333.11982227,5612769349.027189,0.0
5.0,1.0,0.9603275606197764,0.1999999931363457,4.021436307514024,2409.22175851214,5.04128279659537,12.53602546760278,39.99999977067654,8.469155947958054e-08,1.7465637176646563e-06,9.799972240695637e-08,1.9204861100799865e-06,1.3096026867264368e-07,9.93856995871149e-06,2.2454129342449003e-08,0.4585254729038507,5612769349.027189,0.9952306733119588,0.9953409121319978,0.9952574228245485,0.9870754706945173,0.9904463514827828,66.92282662533722,0.9814185735598034,0.9592511180580817,0.9663103288505254,0.9581540045552159,13110.744195402065,3574.196025930621,4061.995770717074,3046.415349502033,26769130.650134888,5612769349.027189,0.0
10.0,1.0,0.9271945212221838,0.29999999435793,3.349311447063853,1613.0612425395211,4.120568742998163,12.30273388514187,39.99999954329776,1.1869092857729144e-07,2.465913516600897e-06,1.3462551798729874e-07,2.6530342112613227e-06,1.7099458091627192e-07,1.080555637894929e-05,3.4664167306563666e-08,0.5462100104581252,5612769349.027189,0.996806763011206,0.9968810641322495,0.996825165016472,0.9913470516702694,0.993603978469789,44.807256737208924,0.9875807073753232,0.9727963780833461,0.9775135318515396,0.9720759063059423,19738.654203536356,5384.880973087582,6111.89551999382,4583.839810748156,17922902.69488357,5612769349.027189,0.0
15.0,1.0,0.8831970176886067,0.3999999954236968,2.835659217389806,1216.693458649013,3.424569835450868,12.076803216285658,39.999999219099664,1.6688341417954665e-07,3.631779059061899e-06,1.834318307258982e-07,3.6546520953947338e-06,2.2151014083127417e-07,1.2149871657483878e-05,5.375299902461614e-08,0.6626999388526967,5612769349.027189,0.9975914178248649,0.9976479503819459,0.9976057870178295,0.993473777334447,0.9951761231606365,33.79704051802814,0.9906539282256671,0.9795596693367042,0.9831085226320707,0.979030227577848,26366.355899327755,7195.498198684721,8161.740973615893,6121.22343442445,13518816.207211256,5612769349.027189,0.0
20.0,1.0,0.824805124791368,0.4999999963950721,2.4108292914492595,980.7274977548226,2.853964490869846,11.83810276817318,39.999998689275934,2.4193966469975934e-07,5.638784278523552e-06,2.520453863545167e-07,5.206818930521487e-06,2.902257476598665e-07,1.4336661408988776e-05,8.783112305582014e-08,0.8174906207448679,5612769349.027189,0.9980585391061607,0.9981046274462474,0.9980706412599221,0.9947399950000315,0.9961121872729201,27.242430493189513,0.992489363017528,0.9836075297402591,0.9864583573692511,0.9831956401794757,32993.775507586004,9006.023722242819,10211.512899085166,7658.551755173883,10896972.197275806,5612769349.027189,0.0
25.0,1.0,0.7885933429884342,0.5499999968655054,2.2217967369708127,895.7627346882306,2.601620723034374,11.709535259203829,39.99999830612655,2.977496595579217e-07,7.389381756439539e-06,2.983278249842981e-07,6.242175280614498e-06,3.365974513163985e-07,1.5836401926597926e-05,1.1629274527872561e-07,0.913626936988134,5612769349.027189,0.9982267364547879,0.9982691252634389,0.9982380834508312,0.9951959858152813,0.9964492989993153,24.882298185784183,0.9931529404544632,0.985074892497455,0.9876732324196045,0.9847070797330536,36307.3445372266,9911.240724010737,11236.362164680657,8427.188314474986,9952919.274313673,5612769349.027189,0.0
30.0,1.0,0.7451642483038696,0.5999999960065224,2.0365701492496227,825.6860423648,2.3544572402750097,11.560894384819068,39.99999536037784,6.990156063502588e-07,4.00710333482335e-05,5.348627914331738e-07,1.614246296330781e-05,4.962916031657069e-07,1.6127088761704055e-05,0.0286529378347109,0.9999999354094125,5612769349.027189,0.9983654611851814,0.9984048521071501,0.9983762387362123,0.9955721283843136,0.9967273932359249,22.935723399022223,0.9937025893131893,0.9862937280688441,0.9886828202213079,0.9859637964201825,39620.777988786045,10816.413799575777,12261.175952176509,9195.79819141933,9174289.359608889,5612769349.027189,0.0
35.0,1.0,0.6898625532563385,0.6499999970154483,1.8435372441280569,767.3508153884035,2.095844377103815,11.368603394259566,39.99999369924706,9.333690244413706e-07,5.883150996243256e-05,7.195504797048323e-07,1.9696220796119224e-05,7.44243764948441e-07,2.261699312733984e-05,0.1737570292923359,0.9999999001682408,5612769349.027189,0.9984809423582567,0.9985179089379126,0.9984913171192387,0.995885318889202,0.9969589635681586,21.315300427455654,0.9941632764388464,0.9873198131053667,0.989533379436583,0.9870234541734566,42934.02200514677,11721.525268680349,13285.940384676065,9964.370946550525,8526120.170982262,5612769349.027189,0.0
40.0,1.0,0.6267158625721688,0.6999999980978702,1.677331104035742,718.1567439310043,1.8752463921682407,11.179941680305728,39.99999131799738,1.2687887425536657e-06,8.664478266883327e-05,9.909634928150192e-07,2.41979132144362e-05,1.161955161694494e-06,3.3616129100282715e-05,0.3398901657142477,0.999999848252026,5612769349.027189,0.9985783275811264,0.9986133106003057,0.9985884235557739,0.996149493191667,0.9971543076146344,19.948798442527895,0.9945544510873374,0.9881949104502298,0.9902593125668252,0.9879286056479298,46247.09202145021,12626.580279780706,14310.659362947055,10732.909515425477,7979519.3770111585,5612769349.027189,0.0
45.0,1.0,0.5548353002242307,0.7499999992302493,1.5324567532263402,676.4196268278436,1.6847687526515978,10.993907326288914,39.99998780331203,1.7634170597757857e-06,0.0001280228855195,1.4017619694466996e-06,2.9847452729832685e-05,1.913997873516153e-06,5.4807192087772885e-05,0.5296390856695133,0.9999997717740182,5612769349.027189,0.9986609509202934,0.9986943198484389,0.9986708791643303,0.9963736921216826,0.9973201097425693,18.789434078551206,0.9948893557932394,0.9889484319818787,0.9908849886391843,0.9887095942591678,49559.95331868549,13531.567643062623,15335.323746552802,11501.407024453136,7515773.631420483,5612769349.027189,0.0
