Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EXTRACTION_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EXTRACTION_ENERGY_THERMAL,EXTRACTION_ENERGY_ELECTRIC
0.0,1.0,0.9817819759723,0.159912119309138,4.974212283263797,2999.999991822164,8.777687157296963,17.646386317007618,40.00000000202339,5.606022654596855e-08,1.3241330562361418e-06,6.517794644816732e-08,1.22783539510537e-06,9.082899261216233e-08,1.3169169671929544e-06,1.2617046231579702e-08,0.3978922322657087,5612769349.027189,0.9940611610473097,0.9941974935526774,0.9940935313828272,0.9839052387375118,0.9881027113452119,83.33333310617122,0.9768208496465766,0.9491077930962449,0.9579156560621499,0.9477147931857114,10454.143732496539,2848.457005857076,3240.335584849332,2430.1705665536088,33333333.24246849,5612769349.027189,0.0
5.0,1.0,0.9744894355206214,0.1999999924826668,4.528587397140704,2401.0521807580376,7.839888735023505,17.311996098396776,40.00000009927622,6.491190836027149e-08,1.2350411804234656e-06,7.517675099855473e-08,1.1538898855025723e-06,1.0263186174193813e-07,1.1940624880997055e-06,1.5414515701119264e-08,0.4173075808095208,5612769349.027189,0.9952468459142007,0.9953561292421339,0.9952729230436954,0.9871187155967224,0.9904781658586769,66.69589390994548,0.981456003999394,0.9592956691298045,0.9663418655394637,0.9581856311301334,13111.24047483972,3574.3573964088814,4062.1250937813934,3046.512618090452,26678357.56397819,5612769349.027189,0.0
10.0,1.0,0.9509935933065248,0.2999999935770371,3.693511232785368,1605.7322912293876,6.121648219611334,16.57406146581127,39.99999998011629,9.30610369733926e-08,1.692248081026875e-06,1.0623121047605397e-07,1.5446391306076649e-06,1.390942190350388e-07,1.7970673896102528e-06,2.45532117431588e-08,0.4797717028757781,5612769349.027189,0.9968212714984197,0.9968947154448758,0.9968390703069926,0.9913858467944346,0.9936325192364707,44.60367475637187,0.9876142863321938,0.97283634498914,0.9775418235161708,0.9721042786114684,19739.32208027406,5385.098137306228,6112.06956151277,4583.970713678364,17841469.90254875,5612769349.027189,0.0
15.0,1.0,0.9181962100283668,0.3999999945929526,3.077859922087949,1209.5203336290938,4.889748675169379,15.88684605246945,39.9999998170532,1.3353182041643728e-07,2.315056795310264e-06,1.4937058552678008e-07,2.045551527718588e-06,1.875623360293212e-07,2.7218978107578705e-06,3.8674596788842536e-08,0.5668742659793707,5612769349.027189,0.9976056178363306,0.9976613114438605,0.9976193966576256,0.9935117476066042,0.9952040571008388,33.5977870452526,0.9906867932357641,0.9795987864779258,0.9831362127679414,0.9790579966405086,26367.227531939217,7195.781612052488,8161.968114845549,6121.394275528098,13439114.818101041,5612769349.027189,0.0
20.0,1.0,0.8724542354927861,0.4999999920101224,2.582145478146779,973.4298578785164,3.920161371866481,15.181799031246308,40.00000009870195,6.81466688622923e-08,1.1612261479074726e-06,7.38415034524158e-08,9.832671838515602e-07,8.919875307999852e-08,1.5807614903158125e-06,1.9975113931299178e-08,0.6883408894322322,5612769349.027189,0.9980729856088536,0.9981182204392666,0.9980844871457671,0.9947786243828375,0.9961406061078711,27.03971827440323,0.992522798638886,0.9836473263483262,0.986486528563409,0.9832238918032841,32994.88538710376,9006.38452774355,10211.802195473909,7658.769344466364,10815887.309761293,5612769349.027189,0.0
25.0,1.0,0.8429508967039009,0.5499999960052052,2.3650000996456364,888.3531321325336,3.50208906402584,14.807986961821188,39.9999993945298,2.4324464144769175e-07,3.849188061285203e-06,2.558243733214495e-07,3.165000855953865e-06,3.000798745793672e-07,5.809162676516133e-06,8.28315691472752e-08,0.766724681933192,5612769349.027189,0.9982414046002551,0.9982829268015774,0.9982521417617568,0.9952352078593498,0.9964781538421018,24.67647589257038,0.9931868889306348,0.9851152992201101,0.987701835420974,0.9847357642633564,36308.58267628317,9911.643300873535,11236.684821361408,8427.430996103145,9870590.35702815,5612769349.027189,0.0
30.0,1.0,0.8076343766993721,0.5999999964695258,2.1640236867398834,818.0888635294649,3.1190600539643474,14.413243593757668,39.99999916282407,3.070968132570824e-07,4.663361560945694e-06,3.11461797550266e-07,3.691898354973041e-06,3.575902634481521e-07,8.178828866233997e-06,1.1199934015860821e-07,0.8606225841658941,5612769349.027189,0.9983805006590883,0.9984190030392932,0.9983906529414216,0.9956123433500109,0.9967569785515743,22.724690653596248,0.9937373973803423,0.9863351583411819,0.988712147882818,0.9859932078634559,39622.165690231785,10816.864859579393,12261.537721883666,9196.07028948963,9089876.261438498,5612769349.027189,0.0
35.0,1.0,0.7650299185475905,0.649999996937259,1.977023979137931,759.3797227917146,2.766309247350425,13.992289808020724,39.99999884355727,3.987858374406606e-07,5.747501075709108e-06,3.84161627777185e-07,4.335010570541488e-06,4.322572962187219e-07,1.2803771590273956e-05,1.5907651244608068e-07,0.9740262223212308,5612769349.027189,0.9984967220367026,0.9985327563446885,0.9985064407567095,0.9959275131347727,0.9969900049994227,21.093881188658738,0.9941997977517387,0.987363282768234,0.9895641507942006,0.9870543135241703,42935.601164569765,11722.038465469894,13286.352155867182,9964.680651060922,8437552.475463495,5612769349.027189,0.0
40.0,1.0,0.7062375702440705,0.6999999965375251,1.7766772352050777,710.3204897202958,2.382877192995017,13.411986970835294,39.999997830463165,1.0378216183397025e-06,1.0402038505662071e-05,7.805355645328459e-07,7.23676724574996e-06,7.853862571417331e-07,1.727478141238604e-05,0.1288088802120484,0.9999998990152033,5612769349.027189,0.9985938403317519,0.9986279068470337,0.9986032913604997,0.9961909736801793,0.9971848239489847,19.731124714452662,0.9945903545002156,0.9882376443871883,0.9902895630483363,0.9879589425173193,46248.762022696676,12627.12309535027,14311.094730639486,10733.236968749165,7892449.885781065,5612769349.027189,0.0
45.0,1.0,0.6344245279509176,0.7499999977046211,1.6001664473964563,668.9398034079348,2.05155902741813,12.8209101669149,39.99999675342432,1.521383408169089e-06,1.2762386594692506e-05,1.1705876822321769e-06,1.0595160348309669e-05,1.3618668427748785e-06,3.020783849829074e-05,0.3179036529601385,0.9999998328524634,5612769349.027189,0.9986757580758956,0.9987082521881502,0.9986850707102665,0.9964132858776671,0.9973492380472201,18.58166120577597,0.9949236261877205,0.9889892223287062,0.9909138633203411,0.9887385514448777,49561.66257227908,13532.12314689491,15335.769413150863,11501.742223004678,7432664.482310388,5612769349.027189,0.0
