Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EXTRACTION_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EXTRACTION_ENERGY_THERMAL,EXTRACTION_ENERGY_ELECTRIC
0.0,1.0,0.9906355418144632,0.1594986922974831,7.87368264960698,3000.000009767732,17.032345854974565,21.631994344895013,40.00000019294284,2.5191218535521232e-08,6.869616670756279e-07,2.9506674259595067e-08,6.533182975954751e-07,4.3304879702638176e-08,6.595703484739844e-07,3.518869016451677e-09,0.3711320355211187,468653570172.7106,0.9999288742568854,0.9999305003656903,0.9999292552760953,0.9998072364957848,0.9998575069881832,83.33333360465922,0.9997221050152549,0.9993894240211921,0.9994950353278917,0.9993725503605295,882629.1333819868,241123.08715612284,272985.1594009787,204738.78863837718,33333333.44186369,468653570172.7106,0.0
5.0,1.0,0.9865215640286116,0.1999999912913753,7.012788147486008,2393.975191480596,14.838516074992611,21.159224780399327,40.00000024364402,2.9233953153797043e-08,6.402731233918806e-07,3.3899084091890546e-08,6.119105546658416e-07,4.774333043201871e-08,5.957981115274888e-07,4.759978247215298e-09,0.3822477600566187,468653570172.7106,0.9999432422453541,0.9999445411502051,0.9999435475790079,0.9998461776016723,0.9998862930387633,66.499310874461,0.9997782985401162,0.9995129720083065,0.9995972248554161,0.9994995436935489,1106790.8288515625,302363.1332619716,342313.52324582817,256735.0614714646,26599724.3497844,468653570172.7106,0.0
10.0,1.0,0.9724468333593844,0.2999999919210814,5.422679088053429,1599.2398288886463,10.88804022097329,20.07871025407771,40.00000017666689,4.363943672206701e-08,9.015578683841764e-07,4.969405436591162e-08,8.475779365385043e-07,6.631163275600756e-08,9.03595560827864e-07,9.06973291346563e-09,0.4200592570391039,468653570172.7106,0.9999620842930408,0.9999629547909019,0.9999622910586138,0.9998972452943772,0.9999240434855104,44.423328580240174,0.9998520203442528,0.9996751019998816,0.9997313326915924,0.9996662114888304,1660258.669861516,453568.2496650618,513489.1586252323,385116.787840824,17769331.43209607,468653570172.7106,0.0
15.0,1.0,0.9513290238716984,0.3999999926153569,4.308095163249872,1202.9564584747595,8.218449966383528,19.076760505500665,40.00000007646739,6.595459684015115e-08,1.285509202544034e-06,7.410947752995614e-08,1.1820148045695134e-06,9.580604089129709e-08,1.4059601766636767e-06,1.6016008040028426e-08,0.4765196694723951,5612769349.027189,0.9976186117688485,0.9976735376841546,0.9976318503628216,0.9935464928721808,0.9952296184710034,33.41545717985443,0.9907168669018807,0.9796345813774296,0.9831615511951194,0.9790834073424569,26368.025467314535,7196.041045094786,8162.176067498525,6121.550683989297,13366182.871941771,5612769349.027189,0.0
20.0,1.0,0.9200061377553462,0.4999999933171429,3.4592710274405403,966.457859069452,6.250479220487359,18.068775678484144,39.99999992422158,1.0127630013155077e-07,1.8617920618301533e-06,1.1157764091301865e-07,1.6575089004925076e-06,1.3925058768410202e-07,2.2629597909965912e-06,2.774143256585645e-08,0.5600300732905534,5612769349.027189,0.9980867874682596,0.9981312068707839,0.9980977151853266,0.9948155300105249,0.9961677568108577,26.84605164081811,0.9925547420847891,0.9836853464446497,0.9865134420831151,0.9832508819646085,32995.943721266194,9006.728681867331,10212.077957640597,7658.976755565061,10738420.656327244,5612769349.027189,0.0
25.0,1.0,0.8988348124722912,0.549999993669509,3.100203655573704,881.0887916135789,5.436652473872963,17.53643656366224,39.99999981574387,1.274272049658732e-07,2.268464220958144e-06,1.3826000037316944e-07,1.975133270243081e-06,1.6905056380422237e-07,2.9535743635932367e-06,3.701863118364919e-08,0.6164088083018174,5612769349.027189,0.9982557851831076,0.9982964577680031,0.998265924467051,0.9952736609737388,0.9965064429996825,24.47468865593275,0.993220171925115,0.9851549140186928,0.9877298778780101,0.9847638867193441,36309.7973817746,9912.03821459551,11237.00141233644,8427.669114940283,9789875.4623731,5612769349.027189,0.0
30.0,1.0,0.8725671471165884,0.5999999940274348,2.7742337036889166,810.4879891985272,4.708361651401415,16.971755643452934,39.99999967282257,1.6317215405119888e-07,2.8007541305834373e-06,1.7331377160057328e-07,2.369989646279697e-06,2.073263662360383e-07,3.990871586452229e-06,5.0445895598415374e-08,0.6863339317764566,5612769349.027189,0.9983955474486463,0.9984331608525389,0.9984050741557974,0.9956525778751384,0.9967865782560732,22.513555255514643,0.9937722222764969,0.9863766083905762,0.9887414894781632,0.9860226331706454,39623.552448722,10817.315697293629,12261.899166856641,9196.342144387716,9005422.102205858,5612769349.027189,0.0
35.0,1.0,0.8395955633455472,0.6499999915934442,2.4762891551115254,751.4119091599446,4.052256830927556,16.36423122300991,40.00000006110603,7.453643317446354e-08,1.2676455878699662e-06,7.679284112789464e-08,1.0400409921916529e-06,9.027609399417416e-08,2.08190173470567e-06,2.2899929550180418e-08,0.7741087405993496,5612769349.027189,0.9985124952240669,0.9985475976422327,0.9985215581713192,0.9959696900217974,0.9970210336599294,20.87255303222068,0.9942363039689227,0.9874067342845034,0.9895949092596791,0.9870851598685066,42937.17833524942,11722.551085565394,13286.763343259305,9964.989917364484,8349021.2128882725,5612769349.027189,0.0
40.0,1.0,0.7976076523228463,0.6999999947732274,2.202645258659694,701.6151456253627,3.4586284134951195,15.702158120548605,39.999999171726266,2.9170699694889016e-07,4.518016705938e-06,2.8646779752909013e-07,3.5449700203236653e-06,3.2726439486862565e-07,9.208450181706148e-06,1.0598195556673201e-07,0.8859446287496342,5612769349.027189,0.9986110735440015,0.998644121913636,0.9986198081025902,0.9962370546200893,0.9972187247410687,19.48930960070452,0.9946302400164162,0.9882851184783452,0.9903231691096042,0.9879926447511158,46250.62129373013,12627.727220040997,14311.579638445217,10733.60168002235,7795723.840281808,5612769349.027189,0.0
45.0,1.0,0.7407111857654145,0.7499999943004125,1.940089495505105,659.7011412176673,2.89252678327796,14.90924408373691,39.99999835009084,7.781098389715299e-07,8.686206703742852e-06,5.542039782588116e-07,5.583448860654548e-06,5.219564484104657e-07,1.3858577772356222e-05,0.0370963617213373,0.999999934166062,5612769349.027189,0.998694047051574,0.998725460644509,0.9987025993237487,0.9964621898892501,0.9973852157149428,18.325031700490758,0.994965955278853,0.9890396050466134,0.9909495283829143,0.9887743186328711,49563.77878621879,13532.810650194546,15336.321434903606,11502.157410972717,7330012.680196304,5612769349.027189,0.0
